Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
5265	-97.66	1720.58	-55.69	2151.16	0.0	1531.51	19425.92
5266	-89.87	1752.17	-62.26	2155.1	0.0	1529.79	17232.56
5267	-81.56	1730.35	-64.24	2136.62	0.0	1530.45	13464.4
5268	-75.23	1743.47	-60.04	2138.04	0.0	1531.5	23315.96
5269	-72.25	1734.47	-62.33	2129.94	0.0	1529.66	18945.24
5270	-41.43	1721.04	-49.74	2124.18	0.0	1531.1	14659.72
5271	-54.93	1717.22	-53.63	2118.68	0.0	1530.85	21222.06
5272	-43.03	1693.27	-51.27	2109.03	0.0	1531.33	21211.35
5273	-31.28	1684.88	-49.67	2106.39	0.0	1531.86	16520.28
5274	-37.99	1657.1	-53.56	2101.18	0.0	1532.11	17656.6
5275	-21.67	1630.4	-60.5	2090.8	0.0	1532.59	16665.32
5276	-23.96	1601.1	-61.65	2086.97	0.0	1533.89	16603.63
5277	-11.22	1567.38	-64.62	2083.16	0.0	1532.77	18219.38
5278	9.69	1531.52	-69.12	2083.05	0.0	1532.7	14061.26
5279	-5.8	1493.23	-68.05	2072.16	0.0	1533.81	13279.05
5280	12.97	1448.67	-59.66	2063.12	0.0	1536.18	16470.66
5281	10.6	1419.83	-65.77	2067.85	0.0	1533.8	13004.97
5282	13.81	1370.39	-62.33	2062.42	0.0	1534.96	12792.99
5283	28.15	1329.96	-56.53	2047.48	0.0	1535.97	12578.14
5284	28.92	1294.1	-53.56	2044.24	0.0	1536.58	12128.81
5285	47.23	1257.63	-58.36	2036.75	0.0	1534.74	9479.43
5286	64.77	1215.06	-52.72	2030.11	0.0	1534.28	10707.04
5287	73.85	1190.8	-42.95	2031.58	0.0	1533.15	11027.3
5288	83.69	1143.19	-38.99	2014.01	0.0	1533.4	12007.42
5289	100.94	1116.18	-34.33	2009.89	0.0	1532.64	6174.12
5290	100.02	1067.05	-25.48	2004.42	0.0	1533.77	10392.62
5291	117.65	1033.63	-24.87	1998.98	0.0	1531.93	9772.26
5292	118.71	970.31	-19.61	1982.52	0.0	1532.07	6890.71
5293	125.43	946.2	-17.01	1987.77	0.0	1530.6	7084.39
5294	125.96	892.49	-12.28	1966.86	0.0	1532.05	6535.95
5295	135.8	839.84	-8.01	1970.61	0.0	1530.78	5991.63
5296	131.38	812.99	-9.84	1966.14	0.0	1526.79	7014.35
5297	136.18	746.46	-1.75	1949.86	0.0	1529.8	6043.59
5298	131.0	711.06	-0.76	1944.64	0.0	1530.14	6013.93
5299	135.35	669.25	0.38	1944.05	0.0	1526.54	5083.51
5300	132.9	609.89	2.29	1940.58	0.0	1525.87	5496.13
5301	132.98	575.87	-1.98	1925.28	0.0	1527.87	6347.66
5302	124.28	523.53	10.76	1898.44	0.0	1530.2	5550.49
5303	128.86	489.96	8.32	1939.83	0.0	1526.69	3442.0
5304	110.24	442.35	-0.69	1897.1	0.0	1523.35	6560.65
5305	117.26	411.38	6.64	1902.83	0.0	1529.97	4240.9
5306	96.97	364.99	8.01	1857.67	0.0	1531.35	1748.45
5307	112.38	350.19	0.38	1953.42	0.0	1519.28	10691.35
5308	81.33	288.09	1.22	1830.78	0.0	1530.14	1988.09
5309	89.57	273.28	7.55	1877.93	0.0	1536.72	805.85
5310	66.91	226.59	0.92	1870.8	0.0	1529.8	6069.42
5311	68.59	207.21	-3.05	1896.67	0.0	1517.02	5555.14
5312	57.07	174.1	5.11	1871.62	0.0	1537.8	1155.79
5313	44.78	150.15	0.61	1831.52	0.0	1536.25	4111.32
5314	44.4	136.57	-5.19	1940.36	0.0	1512.6	2984.48
5315	32.73	110.02	0.08	1932.52	0.0	1515.92	5934.53
5316	22.96	96.13	4.88	1792.27	0.0	1543.99	3810.73
5317	29.14	82.09	-2.75	1850.61	0.0	1537.19	233.25
5318	19.45	67.14	-11.83	1836.98	0.0	1486.17	6531.33
5319	20.45	61.65	-2.82	1937.14	0.0	1510.61	2046.68
5320	17.09	47.45	2.75	1825.46	0.0	1552.01	1514.5
5321	15.41	39.52	-6.71	1888.05	0.0	1478.35	5851.24
5322	20.14	37.99	-6.48	2002.33	0.0	1452.12	3761.51
5323	5.95	25.33	1.3	1344.09	0.0	1558.87	-2097.81
5324	14.5	32.81	-0.46	2040.74	0.0	1527.1	5627.02
5325	5.87	16.94	-3.51	1679.43	0.0	1466.85	5464.36
5326	11.75	36.77	-1.53	2176.61	0.0	1476.75	-399.17
5327	-5.57	9.16	2.75	799.88	0.0	1609.03	-323.8
5328	10.3	31.59	-2.37	2019.11	0.0	1531.25	4950.15
5329	-3.28	13.58	-1.83	1928.52	0.0	1442.63	-1018.48
5330	1.91	20.6	-0.46	2305.2	0.0	1438.0	4000.12
5331	-5.11	20.29	-0.84	1564.02	0.0	1565.22	3335.71
5332	2.52	15.56	-0.76	2067.11	0.0	1475.12	2405.32
5333	6.94	26.7	-1.22	2231.19	0.0	1445.16	2889.06
5334	-4.65	6.56	0.53	605.8	0.0	1651.78	917.48
5335	6.41	25.63	-4.73	2114.65	0.0	1445.52	3390.27
5336	-1.68	5.95	-0.99	1983.23	0.0	1308.76	1163.97
5337	2.75	20.75	-5.87	2180.4	0.0	1347.84	-269.05
5338	-1.75	9.16	-1.45	1379.46	0.0	1364.66	2319.97
5339	5.19	19.07	-2.82	2142.68	0.0	1464.48	3993.29
5340	-0.15	19.99	-3.43	1871.79	0.0	1425.59	1969.02
5341	0.61	8.54	0.76	1078.64	0.0	1473.43	2271.92
5342	-0.61	27.47	-2.59	2270.89	0.0	1486.45	814.65
5343	3.97	9.46	-0.61	2003.68	0.0	1433.54	936.2
5344	1.83	33.72	-0.53	2010.0	0.0	1500.32	4125.53
5345	-4.58	6.87	2.06	972.33	0.0	1718.76	-1073.2
5346	1.68	34.33	-9.08	2280.84	0.0	1384.73	1063.37
5347	-9.16	59.36	-5.19	2311.98	0.0	1389.91	-1780.53
5348	44.1	77.36	3.97	2224.81	0.0	1448.13	13591.97
5349	31.81	108.64	-18.62	2180.36	0.0	1435.76	-13598.44
5350	41.96	128.17	1.6	2313.91	0.0	1400.55	13965.1
5351	54.7	183.41	1.6	2192.58	0.0	1411.83	2920.05
5352	18.69	236.97	22.51	2246.96	0.0	1436.62	-834.78
5353	29.98	320.59	20.6	2253.73	0.0	1411.71	18127.08
5354	35.71	381.62	12.97	2239.77	0.0	1412.93	4245.88
5355	11.9	588.23	-0.46	2279.24	0.0	1414.85	6809.94
5356	-18.39	716.55	33.95	2236.01	0.0	1418.79	11211.45
5357	-77.13	846.56	62.48	2266.67	0.0	1418.04	-11443.52
5358	-142.67	1007.39	78.96	2264.14	0.0	1419.85	8249.18
5359	-154.95	1139.83	93.69	2229.99	0.0	1423.15	33684.09
5360	-84.76	1228.33	116.73	2268.69	0.0	1432.98	16494.5
5361	-79.35	1238.4	-13.35	2247.94	0.0	1427.24	-574.55
5362	-72.78	1292.72	-45.55	2251.37	0.0	1426.92	24778.04
5363	-83.77	1288.76	8.16	2243.43	0.0	1433.69	-13759.77
5364	-76.9	1367.34	-54.24	2243.31	0.0	1431.85	14921.63
5365	-126.88	1364.44	-68.28	2234.95	0.0	1430.69	18375.28
5366	-117.87	1401.82	-43.87	2227.73	0.0	1435.4	-12773.16
5367	-133.51	1407.01	-52.64	2223.18	0.0	1433.52	15797.09
5368	-130.08	1427.0	-65.61	2232.23	0.0	1431.97	13320.82
5369	-136.26	1445.47	-35.1	2213.02	0.0	1432.47	-14769.98
5370	-145.19	1457.67	5.95	2211.98	0.0	1434.42	20047.29
5371	-143.28	1502.08	-18.54	2212.95	0.0	1429.11	14944.69
5372	-150.83	1497.19	17.93	2207.13	0.0	1429.3	-7020.28
5373	-175.93	1581.27	48.07	2196.01	0.0	1430.62	20764.1
5374	-174.1	1606.6	40.59	2195.08	0.0	1429.09	13766.92
5375	-143.05	1627.96	42.88	2189.93	0.0	1426.83	3074.01
5376	-153.27	1684.11	61.72	2177.16	0.0	1427.58	21585.14
5377	-126.27	1701.35	60.42	2180.41	0.0	1427.66	13775.52
5378	-123.98	1730.19	42.5	2166.6	0.0	1425.78	6969.41
5379	-111.92	1759.8	63.93	2160.07	0.0	1426.92	19021.16
5380	-96.28	1770.02	65.08	2158.05	0.0	1427.1	12636.76
5381	-99.87	1781.46	47.61	2149.71	0.0	1425.01	10581.49
5382	-79.8	1785.13	67.67	2139.76	0.0	1425.98	16599.31
5383	-61.65	1786.19	63.71	2133.77	0.0	1426.07	7325.6
5384	-52.41	1790.31	54.4	2134.47	0.0	1424.7	16375.35
5385	-42.95	1774.14	56.69	2121.16	0.0	1423.64	16198.94
5386	-36.93	1780.7	69.89	2113.88	0.0	1426.79	8162.51
5387	-26.7	1745.0	62.79	2107.18	0.0	1424.59	14133.14
5388	-13.28	1729.58	54.7	2106.41	0.0	1422.56	12647.4
5389	-12.51	1697.39	74.23	2097.22	0.0	1425.13	10163.1
5390	1.3	1668.55	69.81	2086.62	0.0	1426.15	16969.42
5391	5.49	1622.16	60.96	2081.86	0.0	1424.22	9181.04
5392	22.58	1589.66	60.27	2092.37	0.0	1422.55	11395.34
5393	8.62	1545.26	69.89	2068.91	0.0	1424.74	13666.26
5394	21.74	1490.48	65.23	2072.89	0.0	1425.52	14429.48
5395	18.31	1437.07	60.81	2064.23	0.0	1422.12	7516.08
5396	30.06	1393.74	63.93	2068.77	0.0	1421.51	13803.01
5397	17.4	1310.58	65.54	2051.9	0.0	1423.44	10401.11
5398	40.36	1286.01	64.62	2054.79	0.0	1424.39	11909.48
5399	38.22	1230.16	49.82	2053.83	0.0	1420.45	10098.84
5400	54.7	1188.51	44.94	2047.33	0.0	1421.81	8111.19
5401	53.71	1140.59	47.45	2034.94	0.0	1425.61	8739.25
5402	60.65	1104.58	42.27	2030.71	0.0	1420.84	14977.74
5403	88.35	1064.45	39.14	2034.65	0.0	1422.38	6057.89
5404	80.26	1012.42	26.7	2013.9	0.0	1422.89	3081.52
5405	93.77	982.36	26.63	2013.53	0.0	1423.85	16243.26
5406	98.11	922.39	27.47	2005.07	0.0	1424.12	7000.59
5407	97.43	889.89	11.06	2003.32	0.0	1424.46	1430.13
5408	108.8	848.69	6.33	1989.94	0.0	1424.83	12565.2
5409	102.62	797.42	9.23	1978.06	0.0	1426.54	3885.51
5410	111.54	772.09	3.59	1993.78	0.0	1427.59	4484.69
5411	107.65	716.71	-9.31	1952.98	0.0	1425.93	8934.14
5412	112.23	685.42	0.46	1984.67	0.0	1430.72	772.76
5413	106.2	634.16	-7.32	1952.57	0.0	1427.85	2029.64
5414	115.97	613.1	-14.57	1960.45	0.0	1429.22	10751.04
5415	100.4	556.64	-9.23	1944.25	0.0	1432.96	-3024.94
5416	112.15	533.45	-13.89	1938.19	0.0	1431.42	1752.14
5417	112.61	500.49	-18.39	1949.45	0.0	1428.04	8105.69
5418	106.66	453.64	-18.84	1931.71	0.0	1429.91	-2172.5
5419	114.21	428.31	-9.61	1918.19	0.0	1436.63	714.68
5420	105.74	392.3	-21.59	1922.98	0.0	1424.23	4908.75
5421	111.24	362.7	-28.23	1935.8	0.0	1423.14	1085.51
5422	101.32	331.27	-11.75	1885.55	0.0	1438.71	39.78
5423	92.16	304.72	-15.79	1878.07	0.0	1433.64	1133.64
5424	103.0	278.17	-20.37	1918.51	0.0	1428.12	-1462.83
5425	88.27	249.94	-19.07	1874.08	0.0	1426.27	1106.67
5426	82.4	235.29	-11.83	1871.63	0.0	1440.92	-8.29
5427	74.23	201.87	-17.32	1852.55	0.0	1438.14	-4467.0
5428	75.23	190.58	-20.68	1901.84	0.0	1422.65	3748.39
5429	63.55	168.76	-10.15	1876.71	0.0	1433.84	783.9
5430	63.25	141.3	-9.77	1799.99	0.0	1437.95	-952.08
5431	61.72	144.2	-10.22	1954.68	0.0	1428.54	1777.01
5432	42.57	105.44	-4.96	1756.36	0.0	1427.6	-2756.24
5433	54.93	104.06	-4.96	1873.93	0.0	1443.32	-850.55
5434	30.21	75.23	-5.04	1797.01	0.0	1434.88	3743.39
5435	46.16	85.45	-6.56	1975.67	0.0	1415.58	-27.37
5436	36.24	57.22	-4.27	1881.43	0.0	1430.25	-2803.87
5437	30.9	51.27	-5.04	1686.61	0.0	1450.53	2355.68
5438	31.2	43.33	-1.14	1944.31	0.0	1441.58	-2103.95
5439	19.15	38.3	-6.94	2011.88	0.0	1408.17	2655.83
5440	18.46	36.77	-7.93	1781.01	0.0	1427.46	4084.16
5441	8.39	22.74	1.91	1539.1	0.0	1500.23	-4227.86
5442	8.7	33.26	3.51	2115.31	0.0	1499.27	1077.63
5443	6.48	10.68	-0.23	1646.68	0.0	1233.38	3906.96
5444	-2.29	26.7	0.15	1924.29	0.0	1523.07	-565.97
5445	-1.45	15.26	7.17	1623.58	0.0	1600.75	-3207.47
5446	3.74	22.58	-8.39	2273.1	0.0	1387.25	968.91
5447	-0.84	21.82	-1.91	2054.02	0.0	1520.33	-839.05
5448	-1.91	13.89	7.4	1879.91	0.0	1538.12	3122.98
5449	1.3	25.18	-1.53	2166.14	0.0	1441.12	-1479.64
5450	-1.3	4.12	-5.34	236.87	0.0	809.63	8755.86
5451	-3.28	19.53	3.28	2027.73	0.0	1517.86	5590.77
5452	-3.05	12.36	4.12	1363.81	0.0	1562.47	-5893.66
5453	12.13	15.11	-9.0	2683.27	0.0	1270.47	-2286.12
5454	-14.04	8.85	-0.61	576.93	0.0	1397.32	982.88
5455	14.8	18.01	5.11	2379.97	0.0	1556.18	1202.73
5456	-6.1	14.8	-2.82	1721.16	0.0	1386.25	1520.85
5457	10.45	24.26	0.92	2251.69	0.0	1440.4	2928.9
5458	-3.2	5.65	4.27	959.41	0.0	1652.48	-5689.88
5459	-1.75	32.65	-1.37	2051.93	0.0	1462.74	235.76
5460	9.23	10.07	-1.37	2680.93	0.0	1490.75	1205.27
5461	-4.35	27.62	1.37	1777.02	0.0	1493.98	-208.65
5462	-19.68	32.65	3.89	2144.63	0.0	1556.28	3231.3
5463	-9.38	68.97	-2.37	2176.16	0.0	1518.47	-987.24
5464	-5.49	74.46	-7.25	2313.47	0.0	1514.62	8674.75
5465	26.02	143.28	-20.83	2201.67	0.0	1535.33	-2087.31
5466	3.74	169.22	-20.45	2171.96	0.0	1547.28	-7770.16
5467	32.58	263.52	-39.29	2276.91	0.0	1501.48	19157.95
5468	31.59	292.66	-38.6	2220.8	0.0	1549.92	-2044.13
5469	38.91	402.98	-49.21	2226.75	0.0	1529.95	-3195.3
5470	30.06	527.65	-52.03	2218.74	0.0	1529.88	16501.94
5471	51.19	750.43	-67.37	2249.62	0.0	1539.09	5726.71
5472	-75.91	883.79	-99.79	2232.24	0.0	1539.36	19090.84
5473	-74.62	1038.67	-134.81	2226.33	0.0	1530.1	29296.05
5474	-71.11	1143.49	-121.54	2245.88	0.0	1538.44	-23034.11
5475	-64.32	1154.33	-121.77	2243.27	0.0	1529.03	23321.24
5476	-9.69	1167.76	-64.16	2215.71	0.0	1528.31	14166.65
5477	-22.58	1177.37	-17.47	2256.28	0.0	1534.0	-17271.26
5478	-102.92	1164.86	-33.8	2223.83	0.0	1521.76	34543.71
5479	-97.27	1146.09	12.28	2233.91	0.0	1531.79	2457.13
5480	-164.34	1212.31	6.1	2226.6	0.0	1529.54	2281.54
5481	-179.29	1210.33	-20.22	2227.51	0.0	1526.12	44405.13
5482	-220.18	1273.8	-29.53	2227.82	0.0	1524.0	-11951.85
5483	-233.31	1267.4	2.44	2221.82	0.0	1529.52	9521.58
5484	-213.7	1348.88	-9.69	2215.76	0.0	1525.14	36854.5
5485	-226.9	1371.61	-22.74	2219.09	0.0	1526.76	6791.41
5486	-201.87	1453.25	-12.74	2209.12	0.0	1526.87	17771.7
5487	-214.69	1515.66	-33.42	2196.6	0.0	1527.81	22394.27
5488	-195.47	1570.89	-54.17	2202.16	0.0	1526.06	11605.91
5489	-188.75	1628.11	-55.62	2187.69	0.0	1526.91	18397.58
5490	-164.49	1680.6	-54.47	2175.44	0.0	1526.26	21391.87
5491	-138.17	1691.13	-56.08	2174.67	0.0	1528.13	8286.92
5492	-119.48	1747.13	-65.77	2164.24	0.0	1525.28	20250.17
5493	-115.36	1762.24	-44.17	2160.93	0.0	1526.73	22770.09
5494	-103.99	1789.7	-59.74	2149.01	0.0	1527.17	10793.64
5495	-74.46	1792.91	-78.2	2140.97	0.0	1525.66	20254.79
5496	-79.73	1806.03	-56.92	2139.72	0.0	1526.89	15620.16
5497	-61.26	1822.66	-61.8	2129.94	0.0	1526.38	12881.34
5498	-53.63	1810.61	-74.31	2123.46	0.0	1525.59	26332.82
5499	-62.56	1822.2	-66.99	2119.7	0.0	1525.89	14223.25
5500	-28.31	1793.21	-46.77	2106.49	0.0	1526.89	17128.63
5501	-34.03	1794.13	-58.67	2107.3	0.0	1525.7	23616.76
5502	-22.89	1772.46	-60.2	2097.77	0.0	1525.49	16308.21
5503	-8.32	1764.22	-44.33	2093.21	0.0	1526.04	19836.67
5504	-26.63	1748.66	-48.52	2085.7	0.0	1527.31	19817.54
5505	-0.31	1704.1	-62.64	2081.73	0.0	1526.4	18279.76
5506	-2.82	1683.2	-62.26	2079.72	0.0	1526.61	16860.31
5507	-5.26	1631.47	-56.46	2063.69	0.0	1529.1	18366.68
5508	31.05	1601.87	-68.82	2067.58	0.0	1527.78	17217.56
5509	9.38	1557.31	-71.72	2064.53	0.0	1527.77	15415.48
5510	25.33	1515.81	-66.38	2052.96	0.0	1528.16	17738.32
5511	26.7	1481.02	-69.12	2049.19	0.0	1528.65	14316.29
5512	25.41	1431.58	-64.47	2050.72	0.0	1528.98	14403.94
5513	46.84	1394.35	-64.62	2039.52	0.0	1529.3	12373.18
5514	39.37	1342.32	-60.81	2026.8	0.0	1531.28	8578.74
5515	59.66	1321.56	-61.49	2031.11	0.0	1528.66	14954.13
5516	75.45	1265.56	-62.18	2014.59	0.0	1526.9	11706.89
5517	92.16	1248.93	-51.65	2025.48	0.0	1527.6	11436.29
5518	88.65	1182.4	-44.94	1993.55	0.0	1529.46	13010.8
5519	121.08	1164.09	-47.3	1997.5	0.0	1526.42	8881.85
5520	111.01	1106.87	-38.15	1994.04	0.0	1527.35	5931.26
5521	135.12	1065.37	-29.53	1980.55	0.0	1525.74	12825.48
5522	134.74	1025.39	-31.97	1978.95	0.0	1526.2	9555.45
5523	131.3	965.73	-29.07	1962.94	0.0	1524.73	3891.41
5524	150.07	927.58	-22.66	1963.65	0.0	1523.76	11193.76
5525	136.49	867.77	-17.78	1955.98	0.0	1523.67	7742.75
5526	146.1	836.49	-18.92	1948.01	0.0	1524.17	4823.82
5527	147.93	777.59	-13.12	1933.64	0.0	1522.52	8548.79
5528	139.24	736.39	-10.15	1933.48	0.0	1522.78	7588.78
5529	143.59	689.39	-6.33	1932.96	0.0	1523.97	3456.01
5530	141.91	624.24	-3.97	1909.66	0.0	1525.34	5882.41
5531	142.97	597.99	-7.4	1932.35	0.0	1519.75	6454.38
5532	129.39	538.64	-4.73	1893.06	0.0	1522.1	5718.25
5533	132.06	498.66	1.98	1898.99	0.0	1525.77	3291.8
5534	119.78	457.0	-2.06	1900.68	0.0	1520.07	3246.82
5535	119.93	421.3	-5.42	1889.85	0.0	1518.9	4155.13
5536	105.44	381.32	-3.74	1874.52	0.0	1523.28	4882.95
5537	105.67	344.24	0.76	1869.92	0.0	1523.89	3827.45
5538	103.0	312.5	-9.38	1882.46	0.0	1516.35	3368.39
5539	81.02	269.78	-10.53	1859.39	0.0	1518.07	6455.71
5540	83.24	240.48	-5.95	1849.12	0.0	1520.04	2244.85
5541	70.57	221.41	-3.81	1888.93	0.0	1517.88	3700.94
5542	57.75	178.38	-5.04	1862.24	0.0	1522.86	6119.21
5543	58.06	164.18	-5.11	1837.2	0.0	1527.47	8.06
5544	42.11	135.65	-6.26	1856.58	0.0	1521.28	4152.93
5545	35.25	124.51	-8.09	1915.99	0.0	1507.05	5802.95
5546	34.41	97.81	-3.81	1817.15	0.0	1539.63	2063.29
5547	24.64	99.03	-8.54	1862.9	0.0	1525.97	661.0
5548	22.13	71.56	-6.94	1775.6	0.0	1522.28	3459.34
5549	25.1	75.38	-14.19	2016.75	0.0	1481.18	3177.87
5550	9.23	47.76	-3.28	1658.29	0.0	1530.35	2684.06
5551	20.45	53.1	0.23	1900.75	0.0	1570.12	2982.79
5552	7.86	41.5	-19.0	1801.84	0.0	1416.91	5157.27
5553	20.45	30.21	-6.79	1946.02	0.0	1437.65	4898.53
5554	-2.9	22.28	-2.75	1422.39	0.0	1503.08	758.71
5555	20.45	19.84	-2.98	1984.46	0.0	1485.3	3966.46
5556	7.4	30.36	-10.91	1952.15	0.0	1409.34	2600.63
5557	8.09	19.68	-5.49	2036.56	0.0	1394.44	839.82
5558	7.02	19.99	-2.52	1901.6	0.0	1529.33	1385.99
5559	-7.78	13.28	-3.66	1865.49	0.0	1397.09	2519.54
5560	16.48	20.75	-0.99	2496.21	0.0	1469.01	1980.5
5561	-12.59	14.19	-3.36	1166.88	0.0	1417.52	3079.86
5562	3.36	20.14	-0.38	2390.89	0.0	1522.81	2629.83
5563	6.33	17.85	1.68	2061.16	0.0	1468.66	1235.28
5564	-8.01	19.53	-3.59	2049.1	0.0	1430.56	1433.58
5565	7.4	18.16	-1.6	2075.28	0.0	1503.59	2696.48
5566	-2.9	15.41	-4.65	1555.09	0.0	1397.24	4630.51
5567	4.27	21.51	-3.05	2522.9	0.0	1419.34	1315.94
5568	0.23	10.07	1.68	1322.07	0.0	1593.78	-644.51
5569	2.67	26.55	-3.97	2018.32	0.0	1443.53	4613.96
5570	1.6	15.56	1.6	2246.62	0.0	1523.97	1772.26
5571	-1.68	11.9	-0.99	785.35	0.0	1377.32	2589.2
5572	-4.65	24.26	-2.29	2227.25	0.0	1441.56	1766.73
5573	-20.14	18.46	-4.88	2026.02	0.0	1258.45	-1388.17
5574	-5.19	81.63	-5.87	2175.15	0.0	1416.03	8971.03
5575	15.49	43.03	-7.78	2241.63	0.0	1379.75	5243.61
5576	32.35	110.17	-16.1	2196.34	0.0	1395.22	-6025.19
5577	0.08	129.55	-4.65	2326.98	0.0	1345.38	-1876.35
5578	48.98	229.03	3.43	2291.51	0.0	1365.65	5489.27
5579	50.51	268.55	19.15	2252.28	0.0	1386.33	1314.52
5580	37.46	335.24	4.65	2310.3	0.0	1362.19	6139.99
5581	49.9	414.12	-11.14	2269.82	0.0	1354.94	-3729.48
5582	42.8	509.34	1.6	2267.16	0.0	1378.38	5515.15
5583	12.66	592.8	-6.87	2270.27	0.0	1365.73	8378.44
5584	9.08	756.68	-12.97	2272.29	0.0	1360.24	1915.57
5585	-45.32	869.6	25.25	2269.03	0.0	1371.62	7309.28
5586	-85.83	947.27	35.1	2254.47	0.0	1368.73	3055.37
5587	-108.03	1090.39	57.45	2258.43	0.0	1370.77	4698.96
5588	-126.95	1132.97	70.42	2262.16	0.0	1366.94	27958.43
5589	-99.41	1148.22	65.38	2264.26	0.0	1375.37	9807.27
5590	-90.71	1109.16	0.61	2261.72	0.0	1370.01	6149.21
5591	-83.77	1101.07	12.28	2263.71	0.0	1371.73	4194.69
5592	-99.64	1090.24	21.82	2255.21	0.0	1369.6	-4263.65
5593	-126.8	1116.03	-0.31	2254.68	0.0	1366.58	18384.6
5594	-141.75	1121.67	23.65	2257.8	0.0	1370.08	6742.57
5595	-138.09	1151.58	23.88	2246.8	0.0	1370.53	-898.07
5596	-164.18	1173.71	16.25	2236.4	0.0	1366.08	9598.23
5597	-150.3	1211.55	31.2	2249.46	0.0	1365.92	5882.86
5598	-165.79	1244.35	53.25	2231.82	0.0	1364.83	-1680.15
5599	-157.24	1287.54	67.52	2234.61	0.0	1365.36	16161.74
5600	-153.12	1324.01	61.19	2218.2	0.0	1362.12	3732.41
5601	-154.42	1352.23	87.81	2223.05	0.0	1362.04	3317.76
5602	-162.12	1421.51	96.82	2215.6	0.0	1361.45	15313.04
5603	-159.91	1442.87	98.34	2199.62	0.0	1358.25	5951.95
5604	-143.97	1513.37	112.61	2207.93	0.0	1360.63	11914.48
5605	-137.94	1538.85	118.94	2183.78	0.0	1356.98	8591.97
5606	-113.22	1596.53	121.15	2187.55	0.0	1359.58	13635.78
5607	-130.46	1614.84	125.89	2175.84	0.0	1358.15	11371.54
5608	-91.93	1658.48	127.26	2172.71	0.0	1357.01	15820.21
5609	-101.32	1675.87	130.39	2160.41	0.0	1357.96	7615.67
5610	-83.54	1687.77	129.09	2155.37	0.0	1357.17	18177.3
5611	-71.18	1716.92	130.23	2147.84	0.0	1357.68	12239.44
5612	-70.04	1719.82	121.61	2144.0	0.0	1355.42	7806.14
5613	-44.63	1731.72	126.65	2134.54	0.0	1356.4	17021.27
5614	-47.38	1733.09	127.41	2124.52	0.0	1357.52	11782.26
5615	-30.98	1735.23	121.69	2124.29	0.0	1355.24	13227.62
5616	-23.73	1722.56	117.19	2116.61	0.0	1353.18	13464.68
5617	-23.96	1708.68	122.45	2104.94	0.0	1355.25	10284.71
5618	-5.26	1694.03	121.46	2103.43	0.0	1356.03	14337.05
5619	-7.55	1662.9	110.24	2093.27	0.0	1352.17	9939.16
5620	10.83	1642.0	112.92	2098.83	0.0	1353.77	12585.03
5621	4.58	1572.57	112.61	2070.62	0.0	1351.54	10661.76
5622	29.83	1586.76	103.76	2094.75	0.0	1352.82	15424.07
5623	7.63	1501.62	113.53	2067.12	0.0	1350.32	4181.33
5624	31.74	1499.02	110.63	2068.05	0.0	1354.33	15490.59
5625	18.54	1423.19	115.74	2067.46	0.0	1350.91	10113.12
5626	40.44	1386.57	112.08	2065.9	0.0	1350.58	12041.49
5627	32.35	1325.84	112.0	2057.01	0.0	1351.55	9642.43
5628	27.39	1275.02	105.82	2042.91	0.0	1350.62	5805.96
5629	41.96	1232.15	101.01	2045.25	0.0	1350.55	9461.91
5630	43.95	1175.99	97.2	2051.33	0.0	1348.35	8310.1
5631	52.72	1159.52	86.06	2039.68	0.0	1351.67	9475.15
5632	59.13	1098.33	92.39	2021.13	0.0	1351.36	8300.41
5633	77.67	1078.19	89.95	2025.17	0.0	1350.34	11529.22
5634	79.8	1028.75	76.9	2019.55	0.0	1349.43	1259.54
5635	96.51	987.55	73.85	2017.71	0.0	1351.59	9999.05
5636	89.11	943.6	69.05	1998.15	0.0	1349.35	13130.38
5637	107.5	913.24	54.47	2003.31	0.0	1349.9	3000.17
5638	99.03	854.8	45.55	1986.9	0.0	1350.7	6135.09
5639	103.38	816.19	53.79	1975.52	0.0	1355.37	7489.0
5640	111.31	770.87	38.07	1984.5	0.0	1346.81	6027.87
5641	105.59	736.39	21.06	1987.83	0.0	1347.29	11300.06
5642	108.26	683.75	29.37	1954.79	0.0	1353.73	1909.55
5643	110.93	658.11	29.3	1962.31	0.0	1356.48	3573.39
5644	108.03	603.49	16.17	1962.68	0.0	1351.26	8959.24
5645	112.0	578.46	4.35	1957.79	0.0	1352.31	4972.88
5646	99.95	529.02	19.38	1930.69	0.0	1361.61	-1599.77
5647	101.09	495.91	3.13	1937.35	0.0	1358.1	3171.1
5648	106.81	461.73	-1.37	1953.86	0.0	1350.26	4541.51
5649	96.59	422.52	9.54	1916.64	0.0	1361.26	619.09
5650	100.25	393.98	2.37	1895.42	0.0	1366.23	-576.05
5651	103.84	353.55	-5.04	1927.73	0.0	1353.93	5893.09
5652	92.16	335.39	-4.43	1929.74	0.0	1360.46	518.27
5653	95.37	289.76	2.29	1867.73	0.0	1365.61	-1447.86
5654	93.31	276.34	-9.54	1926.84	0.0	1359.62	5111.46
5655	80.11	242.61	-9.08	1890.43	0.0	1352.95	-884.46
5656	89.87	232.24	-8.54	1890.81	0.0	1368.63	1275.82
5657	66.15	177.61	-6.79	1804.41	0.0	1356.97	-2722.1
5658	81.18	189.51	-16.25	1957.52	0.0	1355.56	4945.72
