Time	Hip_Z_1	Hip_X_1	Hip_Y_1	Knee_Z_1	Knee_X_1	Knee_Y_1	Ankle_Z_1	Ankle_X_1	Ankle_Y_1	Hip_Z_2	Hip_X_2	Hip_Y_2	Knee_Z_2	Knee_X_2	Knee_Y_2	Ankle_Z_2	Ankle_X_2	Ankle_Y_2	Hip_Z_3	Hip_X_3	Hip_Y_3	Knee_Z_3	Knee_X_3	Knee_Y_3	Ankle_Z_3	Ankle_X_3	Ankle_Y_3	Hip_Z_4	Hip_X_4	Hip_Y_4	Knee_Z_4	Knee_X_4	Knee_Y_4	Ankle_Z_4	Ankle_X_4	Ankle_Y_4	Hip_Z_5	Hip_X_5	Hip_Y_5	Knee_Z_5	Knee_X_5	Knee_Y_5	Ankle_Z_5	Ankle_X_5	Ankle_Y_5	Hip_Z_6	Hip_X_6	Hip_Y_6	Knee_Z_6	Knee_X_6	Knee_Y_6	Ankle_Z_6	Ankle_X_6	Ankle_Y_6	Hip_Z_7	Hip_X_7	Hip_Y_7	Knee_Z_7	Knee_X_7	Knee_Y_7	Ankle_Z_7	Ankle_X_7	Ankle_Y_7	Hip_Z_8	Hip_X_8	Hip_Y_8	Knee_Z_8	Knee_X_8	Knee_Y_8	Ankle_Z_8	Ankle_X_8	Ankle_Y_8	Hip_Z_9	Hip_X_9	Hip_Y_9	Knee_Z_9	Knee_X_9	Knee_Y_9	Ankle_Z_9	Ankle_X_9	Ankle_Y_9	Hip_Z_10	Hip_X_10	Hip_Y_10	Knee_Z_10	Knee_X_10	Knee_Y_10	Ankle_Z_10	Ankle_X_10	Ankle_Y_10	Hip_Z_11	Hip_X_11	Hip_Y_11	Knee_Z_11	Knee_X_11	Knee_Y_11	Ankle_Z_11	Ankle_X_11	Ankle_Y_11	Hip_Z_12	Hip_X_12	Hip_Y_12	Knee_Z_12	Knee_X_12	Knee_Y_12	Ankle_Z_12	Ankle_X_12	Ankle_Y_12	Hip_Z_13	Hip_X_13	Hip_Y_13	Knee_Z_13	Knee_X_13	Knee_Y_13	Ankle_Z_13	Ankle_X_13	Ankle_Y_13	Hip_Z_14	Hip_X_14	Hip_Y_14	Knee_Z_14	Knee_X_14	Knee_Y_14	Ankle_Z_14	Ankle_X_14	Ankle_Y_14	Hip_Z_15	Hip_X_15	Hip_Y_15	Knee_Z_15	Knee_X_15	Knee_Y_15	Ankle_Z_15	Ankle_X_15	Ankle_Y_15	Hip_Z_16	Hip_X_16	Hip_Y_16	Knee_Z_16	Knee_X_16	Knee_Y_16	Ankle_Z_16	Ankle_X_16	Ankle_Y_16	Hip_Z_17	Hip_X_17	Hip_Y_17	Knee_Z_17	Knee_X_17	Knee_Y_17	Ankle_Z_17	Ankle_X_17	Ankle_Y_17	Hip_Z_18	Hip_X_18	Hip_Y_18	Knee_Z_18	Knee_X_18	Knee_Y_18	Ankle_Z_18	Ankle_X_18	Ankle_Y_18	Hip_Z_19	Hip_X_19	Hip_Y_19	Knee_Z_19	Knee_X_19	Knee_Y_19	Ankle_Z_19	Ankle_X_19	Ankle_Y_19	Hip_Z_20	Hip_X_20	Hip_Y_20	Knee_Z_20	Knee_X_20	Knee_Y_20	Ankle_Z_20	Ankle_X_20	Ankle_Y_20	Hip_Z_21	Hip_X_21	Hip_Y_21	Knee_Z_21	Knee_X_21	Knee_Y_21	Ankle_Z_21	Ankle_X_21	Ankle_Y_21	Hip_Z_22	Hip_X_22	Hip_Y_22	Knee_Z_22	Knee_X_22	Knee_Y_22	Ankle_Z_22	Ankle_X_22	Ankle_Y_22	Hip_Z_23	Hip_X_23	Hip_Y_23	Knee_Z_23	Knee_X_23	Knee_Y_23	Ankle_Z_23	Ankle_X_23	Ankle_Y_23	Hip_Z_24	Hip_X_24	Hip_Y_24	Knee_Z_24	Knee_X_24	Knee_Y_24	Ankle_Z_24	Ankle_X_24	Ankle_Y_24
10	-22.14471	-1.119224	-2.567368	30.310564	-1.926006	11.713854	-5.788739	4.480018	1.797093	-23.51535	-3.422101	-3.488208	31.29464	-0.731415	15.520038	-7.146956	5.580844	8.351895	-27.916652	-2.851017	-2.470226	38.252226	-2.064653	10.893003	-6.546797	6.726977	3.307342	-22.552405	-2.728083	-4.670833	32.524502	-0.896508	11.295102	-8.441519	5.078718	4.657508	-21.607842	-2.074617	-3.091653	28.461982	-1.043522	9.019879	-2.917101	2.286059	2.194242	-21.642853	-2.607601	-5.762596	30.776538	-1.018554	12.580122	-8.327925	6.502171	4.667071	-23.234732	-1.03935	-1.203565	32.108549	-1.602846	11.41519	-5.043269	4.626063	3.854752	-23.313729	-2.701204	-4.429491	32.504077	-1.132996	11.534173	-7.095369	5.469121	3.830514	-23.550724	-2.841525	-2.346331	33.80342	-1.198743	12.526056	-7.309824	6.155387	4.168885	-27.409001	-3.08165	-5.797366	34.593	-1.413996	9.734866	-5.979173	4.646634	2.251957	-23.77946	-3.012221	-2.850197	32.222375	-0.913828	11.872468	-6.960046	6.692089	2.720128	-20.961175	-0.957316	-1.765649	29.62604	-1.169387	11.580654	-5.843274	4.427192	2.200745	-25.96224	-0.008691	-3.89776	36.043603	-1.283819	7.811186	-6.547076	0.972875	5.056578	-22.844584	-2.331613	-1.907246	37.202461	-1.733749	9.169075	-10.507594	3.33735	4.294513	-22.923256	-1.549595	-3.856752	33.424384	-1.11787	9.217478	-6.14256	2.375189	4.367715	-21.42881	-3.974447	-2.313689	29.81265	-1.824073	9.526289	-4.88321	6.037984	2.017364	-23.66151	-2.320817	-3.635332	28.547437	-1.821956	10.900098	-4.453423	4.393173	2.767386	-24.028728	-3.993538	-6.550932	29.43962	-1.906435	10.927578	-3.786744	7.760886	3.929926	-23.558678	-2.871129	-4.998734	34.036412	-1.594308	9.404115	-8.019353	2.972712	2.686455	-24.703316	-2.405088	-1.465857	33.620563	-2.003106	9.957792	-7.547453	5.820278	4.274739	-24.632114	-2.645011	-4.185103	32.169737	-1.545252	8.870209	-4.568967	4.064963	3.429913	-23.684925	-2.143846	-4.292654	31.328211	-1.088896	10.554488	-5.855587	5.264918	2.888676	-22.011068	-1.608908	-5.173196	31.189967	-0.062103	9.605128	-5.524068	4.339799	4.396777	-21.963907	-2.392981	-4.923028	28.81909	-1.232258	11.15037	-3.765257	3.391943	3.817602
11	-22.476894	-1.600225	-1.783672	33.674057	-2.158218	11.348878	-7.934798	4.782202	2.208873	-23.646673	-3.933839	-2.947854	34.471297	-0.591963	15.295897	-9.142749	5.62004	8.534163	-27.635411	-3.171427	-2.051876	40.15571	-2.093334	11.12286	-8.392218	6.905031	3.364139	-22.742673	-3.283773	-4.002851	35.495622	-1.097003	10.769469	-10.483354	5.306524	5.10399	-22.034842	-2.556024	-3.147211	31.905665	-1.169989	9.319171	-5.037082	2.427616	2.484171	-21.863169	-3.133203	-5.131703	33.752508	-1.165783	12.119182	-10.354406	6.622807	5.276955	-23.316087	-1.493673	-0.68205	34.913673	-1.952523	11.219203	-6.832914	4.855124	4.182193	-23.392071	-3.256905	-3.964784	35.279904	-1.371831	11.043878	-8.974226	5.709745	4.524584	-23.525117	-3.419971	-1.480017	36.510178	-1.22295	12.059571	-9.169012	6.102602	4.233047	-27.511811	-3.535395	-5.533322	37.214184	-1.493328	9.640387	-7.672947	4.834528	2.596649	-23.870712	-3.531077	-2.560752	34.997832	-1.218227	11.412877	-8.612295	6.849293	3.203566	-21.143826	-1.625076	-0.937466	32.828714	-1.370447	11.30036	-8.020519	4.753395	2.470474	-25.998749	-0.411209	-3.393849	38.624665	-1.296835	8.072501	-8.184867	1.477481	4.791683	-22.602149	-2.74077	-1.601497	39.163215	-1.805167	9.423518	-12.214269	3.737417	4.490747	-23.148963	-2.097371	-3.223573	36.26984	-1.094988	9.33269	-8.230043	2.662359	4.211939	-21.627593	-4.425475	-1.944819	32.652364	-2.109568	9.495221	-6.969567	6.212126	2.472514	-24.017479	-2.857871	-3.358503	31.874003	-2.060443	10.880108	-6.694658	4.634865	3.203867	-24.333439	-4.508439	-6.336784	32.507299	-1.992895	10.721699	-5.808441	8.124619	4.636258	-23.56598	-3.262543	-4.67127	36.480167	-1.851415	9.284774	-9.776976	3.317485	2.905456	-24.548622	-2.883891	-1.062251	35.990685	-2.29538	9.862025	-9.289151	6.050681	4.752049	-24.732687	-3.069357	-3.902336	34.712541	-1.684238	9.216107	-6.665486	4.261768	3.329268	-23.978604	-2.588867	-3.869839	34.722984	-1.229203	10.70869	-8.055109	5.545706	3.169916	-22.424729	-2.180235	-4.881575	34.33931	-0.204943	9.315811	-7.558064	4.518753	4.908523	-22.413725	-2.929726	-4.97014	32.090886	-1.263064	11.483606	-6.01828	3.468423	4.046768
12	-22.567674	-2.071876	-0.722048	36.506964	-2.427164	10.757044	-10.055577	5.166917	2.634254	-23.533491	-4.409347	-2.212982	37.013169	-0.479352	14.920522	-11.083601	5.738789	8.623033	-27.171953	-3.394512	-1.836982	41.606086	-1.947683	11.641016	-10.092209	7.092232	3.252508	-22.663307	-3.704027	-3.318184	37.856056	-1.323546	10.415099	-12.314795	5.636532	5.313148	-22.282338	-2.897349	-3.104523	34.817482	-1.414075	9.442916	-7.14604	2.622648	2.891365	-21.858723	-3.630528	-4.304829	36.209323	-1.372517	11.512347	-12.265613	6.793757	5.81429	-23.167789	-1.859449	-0.147087	37.15185	-2.190712	11.114053	-8.556308	5.149711	4.337396	-23.22834	-3.670175	-3.474698	37.459599	-1.608995	10.666076	-10.756683	6.025149	5.097615	-23.31473	-3.859714	-0.839832	38.600979	-1.268223	11.812502	-10.918781	6.126984	4.390588	-27.425953	-3.881863	-5.373035	39.288578	-1.563468	9.657359	-9.263011	5.099039	2.952216	-23.749206	-3.920305	-2.378715	37.146143	-1.574521	11.07867	-10.178863	7.057041	3.664541	-21.103528	-2.207416	0.064799	35.451064	-1.65692	10.848567	-10.081659	5.097299	2.683661	-25.812999	-0.688529	-2.921722	40.653111	-1.147415	8.425754	-9.691031	2.039681	4.452241	-22.205103	-3.047416	-1.487091	40.627568	-1.80838	9.759301	-13.732787	4.182579	4.661137	-23.134954	-2.473283	-2.67032	38.540775	-0.987842	9.499462	-10.154959	3.000436	3.941068	-21.649801	-4.696584	-1.651572	35.004538	-2.395965	9.620933	-8.891521	6.425348	2.709069	-24.13834	-3.344076	-2.834839	34.652152	-2.269853	10.749206	-8.83266	4.935742	3.467468	-24.401076	-4.899479	-5.971668	34.985487	-2.047892	10.565823	-7.760658	8.4118	5.109486	-23.310783	-3.558561	-4.357038	38.387963	-2.037244	9.262828	-11.406464	3.763626	3.083383	-24.187374	-3.25846	-0.766852	37.781522	-2.474252	9.941611	-10.858843	6.355537	5.002184	-24.602554	-3.37055	-3.659323	36.679633	-1.752492	9.665514	-8.558819	4.547456	3.196228	-24.044262	-2.971322	-3.297645	37.489214	-1.427787	10.747584	-10.198931	5.891389	3.529115	-22.545304	-2.660067	-4.503802	36.795066	-0.435421	9.013777	-9.444335	4.73167	5.34045	-22.634714	-3.358202	-4.690652	34.776758	-1.383178	11.57336	-8.196541	3.62101	4.258626
13	-22.395246	-2.468923	0.333451	38.773865	-2.717371	10.112164	-12.005195	5.624191	3.039531	-23.205252	-4.779745	-1.561354	38.98119	-0.432657	14.563381	-12.892368	5.945134	8.692011	-26.55729	-3.542478	-1.815645	42.707479	-1.710443	12.331143	-11.668271	7.271788	3.099947	-22.332538	-3.954431	-2.763996	39.681213	-1.564346	10.249182	-13.940671	6.052255	5.398994	-22.310413	-3.087562	-3.080619	37.168396	-1.725803	9.488913	-9.092963	2.887389	3.336195	-21.617331	-4.038706	-3.500035	38.129576	-1.605715	10.912035	-13.996922	7.026356	6.29398	-22.788693	-2.117764	0.252456	38.885059	-2.304166	11.163821	-10.192796	5.477012	4.345033	-22.841877	-3.926241	-3.117597	39.110241	-1.795666	10.504546	-12.377993	6.397769	5.460005	-22.943243	-4.132228	-0.562798	40.151398	-1.343831	11.8363	-12.532031	6.232413	4.659351	-27.155068	-4.10513	-5.390404	40.870644	-1.59586	9.834809	-10.726937	5.41475	3.325566	-23.425668	-4.17412	-2.39478	38.779176	-1.866406	10.990602	-11.609691	7.304323	3.992408	-20.809478	-2.620122	0.963532	37.448595	-2.000453	10.40214	-11.903858	5.505775	2.884459	-25.423978	-0.839764	-2.606175	42.203827	-0.883413	8.870546	-11.083698	2.60385	4.129209	-21.673123	-3.265133	-1.569992	41.681936	-1.787525	10.117585	-15.059465	4.653291	4.824958	-22.873244	-2.650533	-2.371298	40.296152	-0.880267	9.719472	-11.861335	3.385186	3.711028	-21.471063	-4.781149	-1.524258	36.897407	-2.659735	9.911525	-10.594302	6.701549	2.768044	-24.01016	-3.730934	-2.273258	36.887773	-2.426975	10.619419	-10.744817	5.297863	3.616826	-24.243066	-5.133676	-5.635957	36.942155	-2.065428	10.518388	-9.577393	8.679902	5.47428	-22.831489	-3.747749	-4.150599	39.87172	-2.144481	9.377306	-12.920678	4.26436	3.247273	-23.656668	-3.519872	-0.684677	39.094414	-2.5245	10.212463	-12.252048	6.696017	5.068943	-24.24604	-3.535679	-3.551945	38.123739	-1.778884	10.182434	-10.211607	4.899943	3.139012	-23.851035	-3.246936	-2.771845	39.653411	-1.678112	10.757431	-12.161201	6.308841	3.967896	-22.387074	-2.999121	-4.21321	38.646873	-0.701729	8.825647	-11.139183	4.992803	5.697045	-22.580085	-3.640369	-4.259927	36.928056	-1.562019	11.522948	-10.168632	3.876728	4.423306
14	-21.960491	-2.740113	1.137862	40.471865	-2.998373	9.578709	-13.720995	6.112935	3.408655	-22.691546	-5.00729	-1.155849	40.45145	-0.484992	14.327522	-14.554278	6.21313	8.798756	-25.81798	-3.650109	-1.919366	43.530555	-1.521028	13.01534	-13.131386	7.442567	3.04861	-21.77884	-4.032306	-2.400078	41.056013	-1.802312	10.25377	-15.400233	6.509389	5.432805	-22.098695	-3.127034	-3.156214	38.980661	-2.024843	9.552257	-10.824532	3.187924	3.716365	-21.149219	-4.299933	-2.928159	39.533133	-1.822461	10.467755	-15.533785	7.296655	6.700081	-22.186592	-2.267188	0.434646	40.175206	-2.332594	11.379614	-11.751512	5.803446	4.290817	-22.252548	-4.037371	-2.966509	40.306731	-1.910495	10.59047	-13.821279	6.792356	5.574234	-22.422243	-4.241745	-0.695279	41.253145	-1.453903	12.115235	-14.003531	6.398019	4.985261	-26.69121	-4.219766	-5.593519	42.017895	-1.554842	10.182528	-12.085933	5.723721	3.673579	-22.922617	-4.314357	-2.611402	40.008827	-2.033436	11.156286	-12.930506	7.57067	4.146666	-20.283729	-2.83865	1.572445	38.897307	-2.339564	10.100279	-13.48676	5.956759	3.055128	-24.836277	-0.898157	-2.504507	43.335456	-0.588494	9.372064	-12.405082	3.130526	3.905451	-21.01632	-3.418626	-1.805677	42.399947	-1.80309	10.418204	-16.221427	5.130258	5.013836	-22.392186	-2.666893	-2.346231	41.644144	-0.8558	9.939191	-13.381005	3.788828	3.653484	-21.069665	-4.703953	-1.591486	38.361441	-2.872066	10.326249	-12.079776	7.031255	2.712186	-23.642077	-3.990529	-1.830308	38.620162	-2.51063	10.572243	-12.405935	5.687097	3.691632	-23.873183	-5.216334	-5.412873	38.46485	-2.05092	10.580439	-11.261082	8.929745	5.775541	-22.166493	-3.839654	-4.077113	40.99212	-2.186892	9.608843	-14.317816	4.763023	3.401006	-22.992424	-3.68288	-0.835602	40.016246	-2.483883	10.619157	-13.50253	7.032664	5.065492	-23.703287	-3.601434	-3.606269	39.15921	-1.81554	10.669704	-11.659181	5.267875	3.227647	-23.400859	-3.396209	-2.408271	41.290174	-1.958727	10.782791	-13.925305	6.752401	4.470654	-21.982615	-3.18108	-4.095678	40.002764	-0.952504	8.81726	-12.671871	5.271737	5.960155	-22.249627	-3.757668	-3.81928	38.605224	-1.761538	11.41813	-11.907316	4.221085	4.539999
15	-21.285655	-2.860676	1.507453	41.627068	-3.229477	9.312362	-15.190331	6.575723	3.745339	-22.017935	-5.082187	-1.058339	41.500395	-0.675381	14.255526	-16.054942	6.516097	8.952539	-24.982918	-3.753325	-2.04428	44.143558	-1.498796	13.526931	-14.487135	7.609829	3.205893	-21.024089	-3.959359	-2.208518	42.061542	-2.031185	10.379437	-16.732879	6.97014	5.453181	-21.641366	-3.043593	-3.341288	40.299159	-2.232108	9.689415	-12.355125	3.468863	3.975893	-20.515805	-4.423309	-2.640795	40.552389	-2.01833	10.213883	-16.925486	7.570968	7.025118	-21.394936	-2.33282	0.376077	41.081276	-2.360102	11.720745	-13.235933	6.095845	4.317676	-21.477809	-4.051468	-3.007957	41.116512	-1.985155	10.865679	-15.110069	7.169646	5.519909	-21.77228	-4.25302	-1.105028	42.038528	-1.600925	12.52169	-15.344607	6.600728	5.278453	-26.058243	-4.281434	-5.897574	42.846071	-1.471843	10.615526	-13.399671	5.97886	3.988764	-22.263909	-4.381368	-2.968848	40.924214	-2.095153	11.491782	-14.181863	7.845621	4.186918	-19.556578	-2.876897	1.82179	39.878146	-2.634765	10.009137	-14.849664	6.41665	3.15248	-24.07125	-0.935464	-2.577546	44.143745	-0.387315	9.845042	-13.725985	3.609051	3.896385	-20.251814	-3.547002	-2.112475	42.875359	-1.885408	10.618553	-17.305128	5.587709	5.271354	-21.718908	-2.583617	-2.534695	42.65379	-0.967285	10.102508	-14.758971	4.187236	3.833096	-20.468642	-4.546399	-1.776291	39.471627	-3.021682	10.767911	-13.406063	7.372261	2.615144	-23.048788	-4.11723	-1.623482	39.888028	-2.525454	10.653288	-13.827638	6.064785	3.730856	-23.306029	-5.18411	-5.308291	39.627532	-2.025666	10.715011	-12.829303	9.156384	6.0243	-21.34715	-3.872881	-4.095491	41.796518	-2.223157	9.876089	-15.614535	5.223463	3.580086	-22.225852	-3.791765	-1.156634	40.619527	-2.451558	11.029999	-14.683763	7.334133	5.1877	-23.019107	-3.627625	-3.767414	39.895003	-1.910697	11.034606	-12.959222	5.621362	3.463051	-22.716287	-3.431323	-2.247748	42.481534	-2.22711	10.840812	-15.489276	7.16637	4.957354	-21.366689	-3.221171	-4.15235	40.964349	-1.163593	8.987021	-14.0787	5.536723	6.125158	-21.665924	-3.719693	-3.478178	39.849752	-1.948384	11.322056	-13.419842	4.613569	4.630736
16	-20.435372	-2.86975	1.44739	42.360624	-3.397721	9.349684	-16.482909	6.973328	4.079038	-21.228684	-5.052326	-1.19167	42.237104	-1.009214	14.29893	-17.415698	6.83322	9.160969	-24.063627	-3.868678	-2.129422	44.564999	-1.667637	13.802456	-15.722849	7.763981	3.563925	-20.107007	-3.799742	-2.089812	42.810349	-2.266385	10.539691	-18.020324	7.406609	5.555404	-20.986327	-2.905989	-3.580018	41.237696	-2.328109	9.896283	-13.744405	3.708418	4.145985	-19.74769	-4.436162	-2.618252	41.259028	-2.216167	10.131939	-18.207182	7.834632	7.27948	-20.47822	-2.367307	0.130982	41.694231	-2.443737	12.115168	-14.65434	6.336495	4.491058	-20.558835	-4.043091	-3.156618	41.621358	-2.09575	11.188715	-16.324024	7.504352	5.504468	-21.009774	-4.233959	-1.636649	42.58543	-1.787097	12.927902	-16.578341	6.822887	5.496938	-25.267273	-4.331522	-6.229922	43.402873	-1.407828	11.042467	-14.698463	6.158082	4.287058	-21.463995	-4.429836	-3.366855	41.57492	-2.13701	11.849425	-15.400112	8.115754	4.273036	-18.669761	-2.783442	1.727614	40.47662	-2.878385	10.129996	-16.027578	6.859679	3.185799	-23.154805	-1.002935	-2.763028	44.683785	-0.359226	10.211271	-15.068816	4.032827	4.170849	-19.388194	-3.676477	-2.436582	43.149527	-2.023223	10.713122	-18.367699	5.995227	5.620149	-20.878461	-2.480923	-2.847218	43.353669	-1.219391	10.176234	-16.042204	4.556594	4.254422	-19.70897	-4.385889	-1.992204	40.281669	-3.124646	11.152538	-14.628771	7.690324	2.551479	-22.284302	-4.153587	-1.664809	40.791664	-2.526634	10.841689	-15.067043	6.421009	3.771564	-22.554966	-5.102018	-5.278088	40.471195	-2.037207	10.855353	-14.287988	9.364748	6.254276	-20.410913	-3.899795	-4.131115	42.357632	-2.314282	10.08973	-16.870021	5.635416	3.853227	-21.384488	-3.900992	-1.552468	40.982385	-2.495725	11.335196	-15.867883	7.576476	5.551611	-22.217404	-3.666789	-3.965957	40.382865	-2.09841	11.209866	-14.163379	5.948687	3.845286	-21.835317	-3.396283	-2.254891	43.305348	-2.446952	10.921756	-16.866372	7.524017	5.34621	-20.578156	-3.171896	-4.311248	41.609673	-1.339015	9.282145	-15.391286	5.778536	6.208626	-20.889653	-3.597612	-3.27115	40.742843	-2.10741	11.272001	-14.772341	5.002509	4.737228
17	-19.446477	-2.818114	1.015771	42.745968	-3.521808	9.655458	-17.670657	7.28256	4.465624	-20.35213	-4.978117	-1.453021	42.718464	-1.459318	14.372789	-18.676169	7.139408	9.437746	-23.054633	-3.99846	-2.148008	44.769723	-1.995888	13.840859	-16.824486	7.8862	4.078139	-19.054568	-3.613915	-1.972514	43.359288	-2.516529	10.670418	-19.330748	7.785836	5.833377	-20.171215	-2.778001	-3.828461	41.86258	-2.330155	10.147274	-15.020497	3.909896	4.267545	-18.856892	-4.38488	-2.809462	41.68887	-2.435063	10.179076	-19.405559	8.07241	7.486389	-19.47082	-2.412209	-0.248099	42.051785	-2.596199	12.501894	-16.003662	6.516574	4.803696	-19.519204	-4.064891	-3.353327	41.845748	-2.29206	11.44784	-17.509217	7.771302	5.67896	-20.146068	-4.235473	-2.165745	42.925164	-2.010782	13.22529	-17.73034	7.034282	5.631961	-24.324706	-4.410519	-6.516078	43.698171	-1.437572	11.348249	-15.996299	6.248053	4.608742	-20.549265	-4.507076	-3.725026	42.001968	-2.231795	12.100311	-16.624479	8.346321	4.561606	-17.67799	-2.648656	1.394719	40.795674	-3.083656	10.37025	-17.117836	7.25403	3.280389	-22.106641	-1.13067	-3.014139	44.954501	-0.531589	10.40531	-16.387564	4.391127	4.711648	-18.42112	-3.818363	-2.740619	43.207827	-2.187061	10.693857	-19.401071	6.321743	6.029497	-19.911048	-2.437222	-3.198168	43.765909	-1.549967	10.154621	-17.25367	4.878711	4.806413	-18.827745	-4.28434	-2.179513	40.813711	-3.203514	11.416762	-15.798907	7.95269	2.616475	-21.396269	-4.151193	-1.910825	41.407062	-2.566434	11.088746	-16.179721	6.753546	3.848174	-21.656076	-5.040083	-5.272203	41.04249	-2.117237	10.93957	-15.633223	9.554653	6.495163	-19.373025	-3.953161	-4.136201	42.692416	-2.476981	10.193361	-18.104807	5.979477	4.24287	-20.467573	-4.041157	-1.966917	41.119729	-2.619596	11.48464	-17.067551	7.731878	6.132361	-21.315815	-3.760621	-4.135513	40.647584	-2.367562	11.178786	-15.328395	6.235194	4.358971	-20.824935	-3.35033	-2.342331	43.86724	-2.61471	11.001496	-18.118703	7.834896	5.675725	-19.667273	-3.111323	-4.470003	42.011757	-1.49619	9.611383	-16.633585	6.003309	6.258875	-19.959254	-3.467983	-3.185877	41.335148	-2.239888	11.275752	-16.038824	5.354052	4.892716
18	-18.336359	-2.765956	0.317111	42.818546	-3.632011	10.131222	-18.791362	7.480753	4.932883	-19.39388	-4.912799	-1.750929	42.957481	-1.97126	14.385992	-19.853214	7.407096	9.753961	-21.937812	-4.132355	-2.103287	44.723202	-2.395145	13.704825	-17.798228	7.960353	4.672097	-17.881087	-3.448369	-1.821324	43.708108	-2.779483	10.724822	-20.657182	8.080881	6.276547	-19.221181	-2.72337	-4.050257	42.201172	-2.276839	10.395586	-16.209352	4.071301	4.387024	-17.86026	-4.330067	-3.110268	41.884588	-2.663342	10.272343	-20.544821	8.265866	7.671774	-18.386063	-2.501643	-0.705151	42.152383	-2.797625	12.815337	-17.259162	6.623679	5.211178	-18.368943	-4.1519	-3.564649	41.772509	-2.581237	11.555277	-18.641563	7.938496	6.062968	-19.189164	-4.282882	-2.590986	43.060849	-2.257611	13.322656	-18.813072	7.190253	5.716809	-23.258273	-4.535173	-6.711532	43.76119	-1.57563	11.473409	-17.252553	6.26872	4.946738	-19.53176	-4.633229	-4.004695	42.201832	-2.394564	12.178739	-17.876241	8.494481	5.099942	-16.60841	-2.544155	0.929371	40.880449	-3.250949	10.616339	-18.184425	7.558007	3.53755	-20.941386	-1.320297	-3.297726	44.92964	-0.850413	10.405031	-17.589653	4.684881	5.379003	-17.339296	-3.963847	-3.000973	43.018153	-2.320007	10.562998	-20.348191	6.544094	6.404015	-18.845852	-2.48729	-3.541201	43.894376	-1.871937	10.051194	-18.371406	5.141931	5.331996	-17.856702	-4.278406	-2.316528	41.069935	-3.278864	11.522505	-16.958497	8.121869	2.902669	-20.41492	-4.158286	-2.295268	41.772514	-2.676277	11.326981	-17.228191	7.044851	4.013814	-20.62979	-5.039092	-5.267937	41.340059	-2.272084	10.918993	-16.844705	9.716183	6.741754	-18.235249	-4.049824	-4.087256	42.769293	-2.684462	10.149636	-19.286036	6.23077	4.6938	-19.4502	-4.221131	-2.353918	41.006101	-2.77704	11.454741	-18.224235	7.776679	6.758221	-20.314222	-3.915956	-4.246622	40.692462	-2.657749	10.981479	-16.451948	6.463339	4.935838	-19.72414	-3.332681	-2.45257	44.208576	-2.724252	11.058402	-19.302832	8.091446	6.023544	-18.653558	-3.094595	-4.559145	42.178642	-1.64384	9.89013	-17.797533	6.203452	6.340198	-18.895196	-3.392299	-3.199441	41.640849	-2.359319	11.308404	-17.259287	5.647588	5.109135
19	-17.130547	-2.758767	-0.479162	42.632142	-3.729241	10.633159	-19.833511	7.576396	5.410053	-18.337698	-4.893074	-2.005731	42.930848	-2.456806	14.250615	-20.92263	7.611252	10.045724	-20.698692	-4.252901	-2.014743	44.428517	-2.758279	13.494119	-18.665259	7.984061	5.210987	-16.591567	-3.330425	-1.629654	43.801146	-3.038731	10.671565	-21.903483	8.283117	6.763189	-18.166891	-2.767425	-4.230624	42.279128	-2.219427	10.579624	-17.324512	4.187062	4.543697	-16.765408	-4.30481	-3.450124	41.838387	-2.876949	10.349073	-21.600261	8.403112	7.822466	-17.225247	-2.645837	-1.186766	42.00383	-2.989287	13.02411	-18.408267	6.650289	5.645756	-17.118377	-4.30058	-3.776091	41.398945	-2.907465	11.487229	-19.658544	8.008365	6.526607	-18.142717	-4.363908	-2.874998	42.982729	-2.503213	13.19827	-19.821976	7.264829	5.796741	-22.072804	-4.694721	-6.801697	43.579931	-1.800547	11.412034	-18.402078	6.242748	5.257391	-18.414402	-4.803258	-4.194028	42.147135	-2.589245	12.076532	-19.119227	8.527799	5.791041	-15.471183	-2.504574	0.412764	40.730121	-3.368289	10.777653	-19.207146	7.738705	3.954716	-19.677724	-1.539933	-3.596675	44.61552	-1.200175	10.266387	-18.639867	4.926803	6.007241	-16.136177	-4.088994	-3.209026	42.584416	-2.373371	10.338575	-21.181183	6.667599	6.666399	-17.687774	-2.629909	-3.847105	43.726331	-2.102059	9.889114	-19.378199	5.337315	5.721584	-16.81566	-4.361323	-2.420232	41.052575	-3.363349	11.47205	-18.088884	8.190432	3.395214	-19.350926	-4.21868	-2.730629	41.885294	-2.853432	11.469335	-18.260315	7.266124	4.307285	-19.487662	-5.114802	-5.255995	41.336813	-2.488467	10.747787	-17.886775	9.84073	6.95736	-17.000515	-4.174576	-3.994703	42.570303	-2.876742	9.974082	-20.362127	6.394452	5.111351	-18.311007	-4.414922	-2.693293	40.647354	-2.893036	11.279387	-19.263808	7.726601	7.209917	-19.196533	-4.119485	-4.289255	40.486398	-2.901045	10.654463	-17.488546	6.619396	5.487395	-18.5458	-3.36197	-2.546559	44.320724	-2.769274	11.066693	-20.453179	8.266081	6.451284	-17.540633	-3.157932	-4.538104	42.085806	-1.780645	10.041617	-18.849584	6.366448	6.470576	-17.712344	-3.411535	-3.294507	41.633028	-2.481171	11.319005	-18.40966	5.872131	5.406593
