knee_X	knee_Y	knee_Z
	14.465802	-1.033803	-23.722150
	16.663826	-0.824537	-23.388375
	18.893740	-0.632038	-23.129159
	21.104934	-0.460704	-22.930944
	23.247101	-0.315419	-22.765648
	25.271789	-0.200567	-22.595397
	27.135032	-0.118517	-22.382591
	28.801128	-0.068172	-22.102279
	30.245680	-0.044451	-21.751735
	31.456131	-0.038858	-21.351697
	32.429873	-0.040861	-20.939639
	33.171706	-0.039720	-20.559996
	33.691644	-0.026499	-20.254473
	34.002632	0.004300	-20.053945
	34.118368	0.054053	-19.973200
	34.052326	0.119587	-20.009868
	33.818709	0.193083	-20.147170
	33.434266	0.263336	-20.359076
	32.917601	0.318051	-20.617343
	32.286175	0.346344	-20.896860
	31.555404	0.340743	-21.176578
	30.739668	0.298058	-21.439817
	29.852242	0.219118	-21.676142
	28.904755	0.107728	-21.882368
	27.907406	-0.030659	-22.061226
	26.869742	-0.190140	-22.218334
	25.801592	-0.365510	-22.359781
	24.713820	-0.553097	-22.490859
	23.618526	-0.750532	-22.613888
	22.528512	-0.955564	-22.725891
	21.456361	-1.165015	-22.819110
	20.413795	-1.374698	-22.884322
	19.411415	-1.579989	-22.914291
	18.458707	-1.776338	-22.905436
	17.564569	-1.959453	-22.857741
	16.738133	-2.125473	-22.773911
	15.989324	-2.271507	-22.658945
	15.329127	-2.396224	-22.520174
	14.769653	-2.499944	-22.366782
	14.323832	-2.584093	-22.208154
	14.004765	-2.650354	-22.052361
	13.825122	-2.699998	-21.906343
	13.796815	-2.733712	-21.776349
	13.930804	-2.751740	-21.666997
	14.236794	-2.754029	-21.580328
	14.722943	-2.740291	-21.516642
	15.395714	-2.709920	-21.476922
	16.259643	-2.661664	-21.464303
	17.316922	-2.593254	-21.482484
	18.567012	-2.501585	-21.532879
	20.006093	-2.383383	-21.613542
	21.626258	-2.235804	-21.720086
	23.414921	-2.056834	-21.847496
	25.354945	-1.845701	-21.991830
	27.425368	-1.603351	-22.150580
	29.602318	-1.332915	-22.321552
	31.860085	-1.039849	-22.501986
	34.172653	-0.731504	-22.688963
	36.515269	-0.416284	-22.880006
	38.865657	-0.102832	-23.072995
	41.204904	0.200776	-23.266327
	43.517765	0.487802	-23.459115
	45.792438	0.753261	-23.650244
	48.020282	0.994144	-23.837086
	50.195604	1.209355	-24.015156
	52.315256	1.399337	-24.178535
	54.377772	1.566177	-24.320917
	56.382192	1.714030	-24.437060
	58.327066	1.849339	-24.524276
	60.209965	1.981242	-24.583831
	62.027312	2.121777	-24.621460
	63.774124	2.284939	-24.646020
	65.443653	2.484669	-24.666021
	67.027079	2.732187	-24.685260
	68.513310	3.032887	-24.700020
	69.889228	3.383837	-24.699699
	71.140622	3.773246	-24.670369
	72.253284	4.181637	-24.598835
	73.213680	4.584168	-24.475199
	74.009003	4.954194	-24.294265
	74.626769	5.266976	-24.056490
	75.054798	5.502262	-23.768230
	75.282148	5.645692	-23.441249
	75.300216	5.688893	-23.091062
	75.103067	5.628320	-22.733790
	74.687132	5.463623	-22.383290
	74.050812	5.196413	-22.050591
	73.194146	4.830231	-21.745260
	72.118436	4.371340	-21.475841
	70.825767	3.829185	-21.247829
	69.318656	3.216705	-21.061798
	67.600322	2.551019	-20.914038
	65.675405	1.853471	-20.798589
	63.550504	1.148294	-20.709079
	61.234084	0.461410	-20.639901
	58.735747	-0.180190	-20.587591
	56.065534	-0.750768	-20.552819
	53.234100	-1.229497	-20.542022
	50.253893	-1.603021	-20.568259
	47.140725	-1.866872	-20.649273
	43.915135	-2.026205	-20.801455
	40.602947	-2.095066	-21.035313
	37.234518	-2.094389	-21.356467
	33.843274	-2.049606	-21.766713
	30.464738	-1.988073	-22.262463
	27.136218	-1.936457	-22.834709
	23.896052	-1.917873	-23.471404
	20.781929	-1.948764	-24.158697
	17.828994	-2.036344	-24.879138
	15.068825	-2.177781	-25.610126
	12.529363	-2.361586	-26.325323
	10.235026	-2.570057	-26.996421
	8.206384	-2.781651	-27.594264
	6.459781	-2.973738	-28.091795
	5.007463	-3.126182	-28.468724
	3.857980	-3.224677	-28.715046
	3.016451	-3.262346	-28.831525
	2.484502	-3.239403	-28.826658
	2.259431	-3.161505	-28.711077
	2.333193	-3.037474	-28.493397
	2.692641	-2.877307	-28.180299
	3.321355	-2.691036	-27.778329
	4.201649	-2.488212	-27.295404
	5.315679	-2.277558	-26.743089
	6.645934	-2.066573	-26.139183
	8.175040	-1.861078	-25.508961
	9.884384	-1.664602	-24.883655
	11.752268	-1.477859	-24.295347
	13.752237	-1.299133	-23.770225
	15.851722	-1.125927	-23.324036
	18.011514	-0.956936	-22.960106
	20.186500	-0.793091	-22.667405
	22.327764	-0.637563	-22.419655
	24.386168	-0.495216	-22.180023
	26.316701	-0.371161	-21.911927
	28.082243	-0.268236	-21.589741
	29.655890	-0.184872	-21.204948
	31.022095	-0.115203	-20.768737
	32.176384	-0.051448	-20.310605
	33.122944	0.013203	-19.871707
	33.871018	0.082832	-19.496156
	34.431876	0.158502	-19.222874
	34.816683	0.238884	-19.076888
	35.035154	0.321017	-19.062797
	35.095718	0.400334	-19.166073
	35.007202	0.470185	-19.361012
	34.780430	0.522231	-19.619093
	34.428416	0.548217	-19.914440
	33.965473	0.542251	-20.226325
	33.405887	0.502422	-20.539923
	32.762684	0.431006	-20.846576
	32.047365	0.333582	-21.142742
	31.270368	0.217777	-21.427208
	30.441019	0.091735	-21.699007
	29.567144	-0.037425	-21.956988
	28.655495	-0.164710	-22.199370
	27.712731	-0.287631	-22.422981
	26.746034	-0.405926	-22.622435
	25.763411	-0.521072	-22.789803
	24.773818	-0.635679	-22.916233
	23.786757	-0.752545	-22.994838
	22.811644	-0.873713	-23.022772
	21.857648	-1.000107	-23.001924
	20.933877	-1.131675	-22.938663
	20.049399	-1.267422	-22.842723
	19.213236	-1.405476	-22.725173
	18.434607	-1.543663	-22.596476
	17.723430	-1.680177	-22.466147
	17.090872	-1.813747	-22.343618
	16.549717	-1.943178	-22.237880
	16.114731	-2.066828	-22.155298
	15.802396	-2.183011	-22.098929
	15.629543	-2.290865	-22.070974
	15.611756	-2.390302	-22.074545
	15.762246	-2.480928	-22.112043
	16.091525	-2.561104	-22.183261
	16.607782	-2.627833	-22.286385
	17.317162	-2.677182	-22.419504
	18.223472	-2.704721	-22.579803
	19.327243	-2.705883	-22.762309
	20.624539	-2.676395	-22.960519
	22.106434	-2.612843	-23.168023
	23.759286	-2.513267	-23.379784
	25.565172	-2.377457	-23.592679
	27.502384	-2.206976	-23.804446
	29.546367	-2.005258	-24.011834
	31.671080	-1.777762	-24.210868
	33.850334	-1.531696	-24.399091
	36.059101	-1.275153	-24.576433
	38.275061	-1.016185	-24.744036
	40.479733	-0.762297	-24.902688
	42.658525	-0.519945	-25.051744
	44.800185	-0.293470	-25.189143
	46.896242	-0.084259	-25.312216
	48.940758	0.109073	-25.417788
	50.930454	0.289847	-25.501937
	52.864550	0.462775	-25.561003
	54.743879	0.634171	-25.593845
	56.569556	0.812444	-25.603639
	58.341630	1.007829	-25.597721
	60.058188	1.231370	-25.585846
	61.715262	1.493822	-25.577975
	63.306963	1.804267	-25.581992
	64.825320	2.168017	-25.601269
	66.260247	2.584391	-25.632364
	67.600146	3.045421	-25.664342
	68.832679	3.536013	-25.681167
	69.944809	4.035419	-25.665886
	70.922535	4.519493	-25.603983
	71.751419	4.963302	-25.485206
	72.417694	5.343810	-25.304640
	72.908975	5.642172	-25.062856
	73.214624	5.845026	-24.764976
	73.326164	5.944728	-24.419523
	73.237640	5.938819	-24.037693
	72.945655	5.828988	-23.632444
	72.449007	5.619944	-23.216772
	71.748081	5.318708	-22.802011
	70.844482	4.934108	-22.397351
	69.741301	4.475802	-22.009944
	68.443351	3.953639	-21.644815
	66.956327	3.378518	-21.305721
	65.285294	2.763919	-20.996991
	63.434152	2.127180	-20.724314
	61.406311	1.489500	-20.493726
	59.205111	0.873457	-20.309922
	56.833593	0.299532	-20.175204
	54.294844	-0.215644	-20.090331
	51.593624	-0.658816	-20.056937
	48.738381	-1.019261	-20.078740
	45.742640	-1.289610	-20.161370
	42.625813	-1.467812	-20.313828
	39.412953	-1.558559	-20.550366
	36.133235	-1.573883	-20.889208
	32.818703	-1.533279	-21.348519
	29.503451	-1.463063	-21.941050
	26.222525	-1.393910	-22.668927
	23.011358	-1.356398	-23.520994
	19.905304	-1.376070	-24.472492
	16.937936	-1.469575	-25.486593
	14.139135	-1.642645	-26.518949
	11.534274	-1.890008	-27.523823
	9.144098	-2.197012	-28.458749
	6.984809	-2.542655	-29.287935
	5.068392	-2.903490	-29.987184
	3.403443	-3.257086	-30.548904
	1.996542	-3.583728	-30.981641
