hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z	hip_X	hip_Y	hip_Z	knee_X	knee_Y	knee_Z	ankle_X	ankle_Y	ankle_Z
	2.568488	-16.269245	-33.700341	7.867322	17.703172	43.252467	-4.589809	-7.573836	-14.510792	1.699056	-15.898175	-33.470255	6.162243	16.017353	44.053022	-5.135031	-8.389687	-14.676245	3.205662	-16.683441	-32.490803	5.215366	14.991392	43.114080	-6.583149	-8.681173	-15.620861	4.321650	-17.527058	-33.194067	4.653694	13.005597	45.187523	-6.178923	-7.555293	-16.481391	1.240586	-15.823129	-34.232996	8.813713	19.323440	45.709267	-4.778301	-7.756137	-16.405948	2.510847	-16.217984	-34.259467	7.894303	17.934734	44.506291	-5.633169	-8.327629	-16.511670	2.312776	-15.531605	-33.322530	6.554796	17.174351	43.912903	-4.603292	-8.140030	-15.057370	3.907980	-15.285497	-38.183669	8.176936	15.099356	51.701413	-4.620156	-7.232257	-17.731838	2.877646	-16.343306	-35.269005	9.267687	18.756086	46.064128	-2.962381	-6.570938	-16.447548	2.121254	-15.556490	-33.677885	7.640598	18.171279	42.188375	-4.612133	-7.780739	-15.656312	3.205514	-16.939580	-33.548165	6.619101	17.369283	40.877066	-6.992217	-8.271825	-15.814108	2.403184	-16.479981	-34.036764	5.886726	15.472886	45.864490	-7.136923	-8.919987	-17.420672	2.931382	-15.734555	-33.841939	7.341871	18.283391	43.750402	-6.320376	-8.203952	-17.107626	2.282807	-16.692039	-32.994975	7.334623	19.099864	42.235685	-5.175039	-9.212014	-14.185057	2.602181	-15.517430	-34.386323	7.593642	17.402710	46.360426	-6.098581	-9.195515	-17.004366	4.368189	-16.903333	-34.493578	8.227396	17.322275	45.263148	-5.749021	-7.939241	-16.835077	2.560413	-16.151589	-32.505217	8.317538	20.069818	41.249107	-5.348825	-8.392977	-14.339905	3.813359	-15.985030	-34.653720	7.496561	18.090860	41.479332	-4.387748	-7.764349	-14.858192	3.593264	-16.677543	-33.396029	7.527948	17.190759	44.760888	-6.225453	-8.510963	-17.694384	2.584079	-15.714962	-35.231681	6.105416	15.541150	44.634632	-5.738294	-8.452275	-16.802509	2.573801	-15.640091	-32.707338	8.120850	18.923104	43.891255	-6.367681	-9.510265	-16.349314	2.867097	-14.552362	-33.262133	8.140674	17.393281	47.663770	-4.279143	-7.512356	-16.302221
	2.569307	-16.837517	-32.616897	7.318844	18.318773	38.627710	-4.990662	-7.637982	-14.789813	1.775296	-16.334033	-32.246269	5.596906	16.441893	39.157280	-5.726051	-8.421582	-14.881439	3.327348	-17.110974	-31.283310	4.922916	15.299706	38.319207	-6.890600	-8.518890	-15.862096	4.292420	-17.967772	-31.973527	4.436065	13.171127	40.297492	-6.560585	-7.268245	-16.609661	1.074193	-16.151647	-33.033164	8.124719	19.830515	40.892875	-5.200787	-7.900309	-16.605939	2.571113	-16.721506	-33.049767	7.401108	18.602967	39.658880	-6.021255	-8.373170	-16.655957	2.348443	-16.023751	-32.115789	6.080140	17.596759	39.124249	-5.089970	-8.120552	-15.201563	4.024604	-15.825194	-37.042656	7.364323	15.599790	47.099484	-5.111497	-7.243284	-17.966001	2.857722	-16.832190	-34.062781	8.268604	19.468835	41.469887	-3.755767	-7.135195	-16.663026	2.111196	-15.864064	-32.400377	6.929611	18.346691	37.350253	-5.038196	-7.663353	-15.771916	3.135503	-17.082786	-32.330331	6.240512	17.649053	36.283447	-7.239388	-8.155341	-15.914916	2.344453	-16.726949	-32.863826	5.614715	15.672233	41.083067	-7.550769	-8.634901	-17.384220	2.767037	-16.057853	-32.650444	6.797303	18.540969	38.900072	-6.767138	-8.185826	-17.141913	2.036053	-16.805003	-31.838432	6.894986	19.495242	37.522066	-5.724569	-9.418981	-14.540139	2.620632	-15.898858	-33.228323	7.001574	17.821667	41.715378	-6.618131	-9.327163	-17.250893	4.337329	-17.484255	-33.320638	7.718723	17.978229	40.498582	-6.215164	-8.005138	-16.984109	2.265965	-16.158204	-31.363942	7.825952	20.465968	36.671793	-5.737757	-8.580908	-14.731467	3.713090	-16.452795	-33.511081	6.926480	18.459532	36.785758	-4.790815	-7.850155	-15.046188	3.567371	-17.107203	-32.281787	7.095958	17.764162	40.207092	-6.594074	-8.656635	-18.018544	2.608773	-16.256075	-34.200760	5.599449	15.750769	40.071272	-6.328904	-8.533068	-16.908673	2.506777	-16.180612	-31.618274	7.548138	19.463697	39.281040	-6.799673	-9.584055	-16.528286	2.796491	-14.991860	-32.193996	7.573429	17.951689	43.166995	-4.760826	-7.737529	-16.540641
	2.403835	-17.074215	-31.561314	6.712651	18.380433	34.341428	-5.428069	-7.686373	-15.092048	1.722299	-16.499091	-31.016452	5.014068	16.428571	34.565327	-6.349145	-8.382217	-15.044623	3.311924	-17.247314	-30.068357	4.591588	15.199784	33.826882	-7.194537	-8.295980	-16.103563	4.138622	-18.158916	-30.777814	4.220870	13.052145	35.692985	-6.933787	-6.962816	-16.698407	0.806370	-16.260921	-31.819185	7.335253	19.834275	36.362741	-5.665770	-7.993928	-16.755976	2.487935	-16.933980	-31.836178	6.772240	18.706370	35.172200	-6.415404	-8.332469	-16.778317	2.238552	-16.221914	-30.922137	5.572019	17.535778	34.681106	-5.600744	-8.047958	-15.316561	4.002749	-16.157895	-35.860418	6.495523	15.612500	42.686343	-5.617096	-7.165761	-18.095697	2.699121	-17.072599	-32.873946	7.266321	19.697047	37.132150	-4.630598	-7.602341	-16.900800	2.008113	-15.961882	-31.132161	6.186529	18.107643	32.838088	-5.496533	-7.539659	-15.832488	2.977826	-16.967506	-31.133113	5.778077	17.486143	32.095182	-7.513194	-8.054403	-16.038282	2.193238	-16.774868	-31.676776	5.338140	15.585336	36.583973	-7.916900	-8.290268	-17.296148	2.471344	-16.144849	-31.463255	6.237546	18.387644	34.373499	-7.240449	-8.138653	-17.105598	1.682240	-16.663678	-30.686552	6.335102	19.406910	33.135055	-6.315122	-9.537203	-14.925608	2.519690	-16.070642	-32.063760	6.358840	17.778369	37.338715	-7.118576	-9.330632	-17.456546	4.149296	-17.787467	-32.134645	7.098926	18.135198	36.040332	-6.675222	-8.013796	-17.068292	1.888515	-15.981452	-30.211845	7.183574	20.365049	32.452797	-6.170100	-8.748800	-15.114428	3.471479	-16.620402	-32.374785	6.264284	18.306789	32.454424	-5.254686	-7.824873	-15.232375	3.383335	-17.250288	-31.148601	6.573860	17.832728	35.962725	-6.912375	-8.707563	-18.297371	2.504144	-16.565765	-33.165624	5.131692	15.609491	35.827326	-6.916147	-8.489807	-16.984151	2.293152	-16.449796	-30.532500	6.907341	19.480487	34.983334	-7.220190	-9.526586	-16.722019	2.614673	-15.219490	-31.130389	6.948541	18.085377	38.912273	-5.242328	-7.863107	-16.748179
	2.142969	-17.040881	-30.548391	6.095977	18.000175	30.479508	-5.917780	-7.728468	-15.369149	1.586365	-16.447336	-29.805470	4.474972	16.112837	30.361460	-6.981216	-8.309594	-15.135379	3.210689	-17.142347	-28.870973	4.261500	14.806927	29.717815	-7.535145	-8.056974	-16.312074	3.905039	-18.121891	-29.632367	4.029053	12.734091	31.512857	-7.311007	-6.700573	-16.736530	0.481912	-16.182339	-30.622092	6.524552	19.400737	32.237413	-6.190653	-8.037752	-16.821551	2.329269	-16.943859	-30.638088	6.094714	18.412931	31.080103	-6.839326	-8.249304	-16.855237	2.054995	-16.211712	-29.760527	5.078338	17.173647	30.619111	-6.136471	-7.962928	-15.389589	3.886944	-16.328496	-34.670381	5.672826	15.284760	38.523888	-6.153083	-7.043478	-18.101905	2.433798	-17.087429	-31.721165	6.335089	19.509010	33.142059	-5.571544	-7.966446	-17.146720	1.847754	-15.867525	-29.902393	5.491080	17.546043	28.798209	-6.015340	-7.470321	-15.794978	2.793217	-16.696635	-29.972616	5.303866	17.064061	28.315588	-7.844696	-7.994066	-16.172655	1.989334	-16.635684	-30.508082	5.075851	15.278644	32.502410	-8.262824	-7.949272	-17.168617	2.108626	-16.052103	-30.304487	5.699677	17.952677	30.259775	-7.752427	-8.087704	-16.981483	1.285089	-16.344733	-29.551196	5.722503	18.972156	29.128323	-6.932798	-9.593534	-15.284250	2.344789	-16.069381	-30.914518	5.727587	17.369522	33.327628	-7.603181	-9.231354	-17.580532	3.862711	-17.854353	-30.966808	6.433975	17.888576	31.976424	-7.151442	-7.982814	-17.051589	1.489041	-15.697381	-29.072308	6.481668	19.921012	28.615376	-6.652974	-8.894138	-15.437789	3.151190	-16.556048	-31.265518	5.590967	17.782992	28.555753	-5.777253	-7.720380	-15.376777	3.125776	-17.207220	-30.018636	6.013695	17.561638	32.062533	-7.213259	-8.678899	-18.506132	2.324888	-16.682305	-32.154788	4.723768	15.240287	31.985530	-7.485405	-8.360976	-17.009253	1.997405	-16.503088	-29.466985	6.249296	19.084754	31.086480	-7.640594	-9.364976	-16.887872	2.357425	-15.257480	-30.085808	6.315370	17.850335	35.003899	-5.731200	-7.894755	-16.904227
	1.868114	-16.847287	-29.588996	5.520555	17.379890	27.079326	-6.457832	-7.769159	-15.562106	1.407579	-16.231520	-28.640411	4.030474	15.630357	26.657252	-7.590725	-8.229583	-15.112361	3.070620	-16.848434	-27.717899	3.976218	14.250551	26.101238	-7.938329	-7.849496	-16.431645	3.645424	-17.915528	-28.558201	3.873072	12.342752	27.847694	-7.702091	-6.532615	-16.711612	0.155064	-15.981317	-29.471510	5.773285	18.699166	28.589890	-6.767137	-8.047563	-16.766323	2.135893	-16.800081	-29.479210	5.447146	17.836062	27.512608	-7.312390	-8.161175	-16.843395	1.845273	-16.033947	-28.658528	4.648604	16.631227	27.074331	-6.702027	-7.892896	-15.397393	3.701529	-16.342704	-33.504435	4.990840	14.714717	34.752158	-6.721543	-6.911532	-17.916627	2.106416	-16.932316	-30.615766	5.533184	19.058972	29.555851	-6.534215	-8.252084	-17.359890	1.676623	-15.659164	-28.731534	4.895005	16.862426	25.249499	-6.581857	-7.474516	-15.636494	2.621734	-16.324436	-28.878046	4.879306	16.488286	25.098116	-8.256622	-8.000568	-16.288776	1.781900	-16.359205	-29.390364	4.841538	14.864218	28.925713	-8.609048	-7.664873	-17.007065	1.737749	-15.836856	-29.202466	5.221323	17.380223	26.672506	-8.290929	-8.057872	-16.737338	0.891638	-15.912140	-28.447525	5.128968	18.332455	25.580930	-7.556445	-9.614291	-15.539870	2.143733	-15.954282	-29.803798	5.173029	16.766935	29.742154	-8.077299	-9.073807	-17.579644	3.536965	-17.727740	-29.847657	5.790145	17.364393	28.418211	-7.649795	-7.934805	-16.880278	1.109985	-15.351032	-27.972887	5.792938	19.225891	25.276998	-7.185483	-9.006530	-15.623255	2.810377	-16.326895	-30.205813	4.977356	17.057745	25.185948	-6.338714	-7.574908	-15.425568	2.851088	-17.033454	-28.916623	5.467964	17.048359	28.635722	-7.519035	-8.576487	-18.595009	2.121912	-16.649648	-31.197476	4.401944	14.771836	28.655869	-8.021067	-8.187940	-16.952157	1.685791	-16.428505	-28.440249	5.633903	18.468182	27.633728	-8.064439	-9.149681	-16.968775	2.074029	-15.160434	-29.072963	5.729038	17.390370	31.508330	-6.224785	-7.862060	-16.976063
	1.636625	-16.574684	-28.701275	5.032245	16.687637	24.228991	-7.019919	-7.795167	-15.601357	1.224915	-15.920424	-27.546613	3.702654	15.114776	23.530973	-8.128119	-8.142664	-14.941143	2.934694	-16.439818	-26.631077	3.764902	13.670769	23.053545	-8.393274	-7.700984	-16.398173	3.400624	-17.586659	-27.582865	3.759507	11.984966	24.827868	-8.094439	-6.484689	-16.592027	-0.132278	-15.708913	-28.401009	5.143925	17.881030	25.537296	-7.354953	-8.030709	-16.535663	1.945536	-16.585842	-28.376903	4.889602	17.163483	24.482768	-7.816006	-8.098883	-16.714753	1.654741	-15.772495	-27.630596	4.307142	16.065300	24.068856	-7.277335	-7.847071	-15.331260	3.487390	-16.241547	-32.390347	4.479445	14.065987	31.436359	-7.284406	-6.792765	-17.503773	1.747855	-16.644357	-29.571883	4.909104	18.475547	26.470481	-7.447047	-8.475934	-17.470517	1.528798	-15.380893	-27.658292	4.443718	16.198960	22.347579	-7.147763	-7.540095	-15.295998	2.488129	-15.937010	-27.855879	4.533623	15.906431	22.400091	-8.709537	-8.058108	-16.345831	1.615084	-16.000548	-28.360135	4.648124	14.444373	25.978251	-8.946030	-7.464502	-16.790093	1.403836	-15.561705	-28.182921	4.823259	16.813388	23.685816	-8.801605	-8.059846	-16.339339	0.531070	-15.431613	-27.391281	4.612447	17.636406	22.546172	-8.142026	-9.613939	-15.619011	1.950897	-15.767610	-28.760071	4.746621	16.116747	26.687441	-8.524360	-8.881268	-17.390052	3.225575	-17.469026	-28.803107	5.219317	16.723274	25.440060	-8.138672	-7.892387	-16.502375	0.776870	-14.993052	-26.934377	5.176781	18.433317	22.446877	-7.721972	-9.081882	-15.614346	2.496362	-16.008665	-29.215934	4.466367	16.307697	22.405373	-6.883863	-7.424958	-15.324412	2.609627	-16.810364	-27.864168	4.984260	16.448665	25.711807	-7.827590	-8.427366	-18.532037	1.940981	-16.526676	-30.317684	4.177541	14.326728	25.912538	-8.493363	-7.997795	-16.780504	1.400993	-16.285856	-27.479733	5.112105	17.783173	24.716559	-8.465643	-8.915567	-16.887843	1.801244	-14.969536	-28.110975	5.237776	16.836885	28.530051	-6.694806	-7.785983	-16.905958
	1.474877	-16.294648	-27.893681	4.647298	16.069763	21.926036	-7.535578	-7.785831	-15.435666	1.072213	-15.585780	-26.549105	3.489868	14.673339	21.036165	-8.518444	-8.022816	-14.585501	2.836203	-15.996209	-25.630077	3.636497	13.182798	20.626649	-8.850578	-7.598653	-16.141821	3.198540	-17.204538	-26.713070	3.683460	11.738918	22.455756	-8.445022	-6.524875	-16.335582	-0.358808	-15.420024	-27.431580	4.652525	17.097977	23.091290	-7.865855	-7.985997	-16.097871	1.781470	-16.359756	-27.353770	4.462105	16.540038	22.059060	-8.292774	-8.075782	-16.418006	1.516006	-15.493759	-26.696438	4.065659	15.588999	21.679177	-7.807907	-7.815255	-15.163821	3.276578	-16.052395	-31.361193	4.145354	13.468120	28.695935	-7.758737	-6.678193	-16.796995	1.387786	-16.281299	-28.593464	4.455701	17.888708	23.893773	-8.215940	-8.642517	-17.405658	1.423303	-15.092537	-26.693178	4.115340	15.652998	20.053731	-7.623014	-7.603722	-14.753843	2.410439	-15.587862	-26.933955	4.291067	15.407618	20.323185	-9.138769	-8.135689	-16.267826	1.515786	-15.634507	-27.435207	4.496053	14.103707	23.657827	-9.230909	-7.327424	-16.475596	1.131896	-15.281259	-27.268071	4.508001	16.356360	21.344642	-9.185348	-8.084968	-15.743373	0.218017	-14.960422	-26.400540	4.204938	17.005135	20.061980	-8.607124	-9.584493	-15.449567	1.792312	-15.560863	-27.800545	4.449963	15.544883	24.180025	-8.895450	-8.659740	-16.970565	2.962211	-17.139711	-27.856418	4.750057	16.106721	23.091065	-8.538637	-7.862205	-15.862414	0.506065	-14.660177	-25.984226	4.677348	17.662010	20.194977	-8.167062	-9.103501	-15.322300	2.237386	-15.668711	-28.315434	4.073378	15.671287	20.248583	-7.322014	-7.285242	-15.011888	2.435701	-16.590396	-26.891734	4.599655	15.879894	23.376929	-8.103723	-8.246696	-18.254678	1.814759	-16.367277	-29.535014	4.045638	13.991223	23.801850	-8.847681	-7.786201	-16.454798	1.165217	-16.129554	-26.603830	4.697542	17.159446	22.335763	-8.782341	-8.679345	-16.582241	1.558965	-14.736366	-27.213997	4.857377	16.318716	26.082268	-7.081505	-7.683127	-16.648379
	1.395840	-16.038056	-27.192862	4.380371	15.610385	20.275144	-7.898985	-7.705102	-14.962926	0.973635	-15.281726	-25.675664	3.383523	14.372473	19.252505	-8.660117	-7.824396	-13.982087	2.794000	-15.571985	-24.743183	3.587522	12.848955	18.903916	-9.234218	-7.496509	-15.576194	3.058008	-16.811552	-25.974160	3.645198	11.648449	20.836936	-8.680132	-6.599020	-15.838791	-0.506307	-15.148671	-26.601729	4.313034	16.449079	21.372254	-8.157883	-7.883119	-15.372929	1.652152	-16.156246	-26.424827	4.166869	16.050568	20.259325	-8.651462	-8.074781	-15.897617	1.442416	-15.242325	-25.866087	3.912613	15.252092	19.928968	-8.215054	-7.767326	-14.854592	3.090875	-15.803514	-30.444242	3.953282	12.997649	26.604336	-8.033046	-6.526560	-15.751471	1.047396	-15.878581	-27.699327	4.173738	17.372978	21.926020	-8.698964	-8.702739	-17.048287	1.379188	-14.832671	-25.881786	3.911689	15.291519	18.527800	-7.860931	-7.584752	-13.906960	2.383408	-15.294754	-26.121465	4.138241	15.011789	18.847076	-9.466151	-8.173703	-15.987203	1.503968	-15.313760	-26.643829	4.387436	13.893187	22.058871	-9.385720	-7.210416	-15.969300	0.931242	-15.031273	-26.482573	4.272708	16.061187	19.719432	-9.309046	-8.104686	-14.876844	-0.038281	-14.538520	-25.499660	3.918760	16.510925	18.198248	-8.830673	-9.489781	-14.941062	1.689215	-15.366674	-26.956488	4.281371	15.128949	22.340250	-9.087979	-8.380722	-16.228203	2.756958	-16.776495	-27.036052	4.394896	15.593354	21.449759	-8.728321	-7.825170	-14.885890	0.298353	-14.373127	-25.144311	4.305852	16.986211	18.556061	-8.393010	-9.046776	-14.675047	2.045241	-15.347718	-27.530956	3.802071	15.224857	18.778685	-7.534176	-7.137627	-14.403512	2.338563	-16.394444	-26.024499	4.323192	15.408255	21.669856	-8.289005	-8.034178	-17.701326	1.759587	-16.199939	-28.868562	3.995552	13.800878	22.392646	-9.001529	-7.521211	-15.904821	0.992784	-15.984147	-25.841641	4.398322	16.669437	20.594785	-8.898742	-8.424257	-15.938855	1.356198	-14.489543	-26.411766	4.603786	15.916868	24.276079	-7.274015	-7.545000	-16.113462
	1.376066	-15.798723	-26.601787	4.203749	15.287798	19.230021	-8.029452	-7.522429	-14.152274	0.933325	-15.031119	-24.933228	3.352554	14.212263	18.152847	-8.487316	-7.507928	-13.093051	2.803343	-15.185261	-23.987388	3.593129	12.652040	17.868757	-9.465031	-7.334688	-14.661878	2.967431	-16.427840	-25.364446	3.635090	11.663274	19.888480	-8.748075	-6.624685	-15.039026	-0.585335	-14.909132	-25.915009	4.088098	15.946726	20.322494	-8.129348	-7.686374	-14.347646	1.552812	-15.978180	-25.603272	3.982252	15.705921	19.077336	-8.785876	-8.050310	-15.093729	1.428549	-15.025410	-25.146467	3.827485	15.038717	18.813259	-8.415525	-7.660121	-14.344699	2.940101	-15.515855	-29.664558	3.849355	12.669216	25.206355	-7.989816	-6.283214	-14.352246	0.737821	-15.471302	-26.893332	4.011998	16.938737	20.523271	-8.815819	-8.606195	-16.349321	1.384815	-14.607844	-25.222033	3.789813	15.068907	17.677651	-7.798512	-7.433989	-12.756106	2.398444	-15.054338	-25.434118	4.058134	14.697979	17.995476	-9.609656	-8.094418	-15.408991	1.562049	-15.049083	-25.979092	4.309461	13.782185	21.094078	-9.356546	-7.043840	-15.206629	0.787506	-14.821155	-25.831867	4.100861	15.904660	18.772877	-9.074537	-8.077827	-13.705710	-0.241282	-14.179738	-24.705971	3.731154	16.155081	16.943427	-8.712403	-9.286362	-14.054877	1.640910	-15.195431	-26.233879	4.193806	14.856524	21.129164	-9.024959	-8.013425	-15.150500	2.591586	-16.394893	-26.353835	4.136737	15.180156	20.492610	-8.607686	-7.746153	-13.562135	0.146449	-14.136439	-24.439069	4.048815	16.430236	17.553208	-8.268145	-8.884137	-13.629229	1.908791	-15.056144	-26.875286	3.629515	14.954532	17.958848	-7.426556	-6.942744	-13.456972	2.309596	-16.215382	-25.283323	4.142797	15.041572	20.600991	-8.314212	-7.769031	-16.811850	1.764896	-16.033596	-28.314984	3.995533	13.718796	21.641024	-8.892283	-7.166257	-15.073152	0.869937	-15.848623	-25.192977	4.183123	16.294478	19.448143	-8.729501	-8.114127	-14.931321	1.182562	-14.244964	-25.714838	4.448424	15.630148	23.070000	-7.190167	-7.357773	-15.276453
	1.396598	-15.544962	-26.157491	4.107040	15.053265	18.918139	-7.799882	-7.183555	-12.915423	0.951160	-14.824657	-24.352629	3.375051	14.160699	17.828736	-7.905102	-7.027742	-11.856274	2.855120	-14.822926	-23.407764	3.635771	12.546320	17.625093	-9.443648	-7.059971	-13.332594	2.912946	-16.042810	-24.924260	3.650249	11.705593	19.711046	-8.560595	-6.518240	-13.817368	-0.598882	-14.697239	-25.415825	3.964603	15.574937	20.068431	-7.624478	-7.335960	-12.963661	1.471773	-15.800053	-24.915985	3.884973	15.460876	18.561636	-8.579651	-7.941300	-13.933544	1.459492	-14.817282	-24.556720	3.795499	14.894306	18.372125	-8.319755	-7.439741	-13.547384	2.822603	-15.192071	-29.059608	3.789038	12.452316	24.598409	-7.510843	-5.906282	-12.614676	0.471381	-15.073132	-26.210586	3.949217	16.569636	19.799858	-8.407929	-8.259396	-15.190016	1.433403	-14.399450	-24.776282	3.739212	14.932715	17.669406	-7.304716	-7.087142	-11.242688	2.443004	-14.844703	-24.887106	4.027100	14.412816	17.780949	-9.500263	-7.824680	-14.447584	1.673164	-14.816193	-25.474115	4.251309	13.701892	20.856610	-9.046128	-6.743688	-14.076304	0.681441	-14.626027	-25.349231	3.986878	15.823032	18.591059	-8.354162	-7.962874	-12.189933	-0.393224	-13.879555	-24.065084	3.627381	15.905871	16.405037	-8.112074	-8.918491	-12.722991	1.651719	-15.034040	-25.678506	4.156494	14.697002	20.682506	-8.579484	-7.511361	-13.678181	2.442442	-15.981206	-25.847159	3.966799	14.817482	20.316076	-8.059947	-7.588340	-11.882497	0.045047	-13.948486	-23.912059	3.890824	15.988085	17.269200	-7.663462	-8.587701	-12.164134	1.814368	-14.778659	-26.385265	3.545490	14.813718	17.867522	-6.873911	-6.652585	-12.108760	2.334319	-16.026542	-24.700644	4.042716	14.740781	20.229839	-8.100730	-7.414088	-15.521348	1.815093	-15.854374	-27.890069	4.017861	13.683033	21.608217	-8.423126	-6.678798	-13.872774	0.785113	-15.701036	-24.695622	4.042760	15.993623	19.019325	-8.127031	-7.695879	-13.477362	1.024408	-13.992640	-25.164939	4.380930	15.420339	22.590032	-6.690223	-7.090529	-14.060567
	1.421417	-15.234589	-25.861060	4.056014	14.803578	19.253642	-7.230000	-6.706971	-11.362025	1.002650	-14.607396	-23.931482	3.414568	14.117850	18.188916	-6.955310	-6.408258	-10.356292	2.919512	-14.438677	-23.012494	3.690839	12.430349	18.088787	-9.152339	-6.683289	-11.692116	2.860806	-15.626686	-24.649155	3.678004	11.665972	20.177648	-8.124376	-6.275430	-12.253265	-0.578424	-14.473220	-25.096651	3.896687	15.232849	20.502680	-6.690675	-6.844563	-11.346144	1.391057	-15.578623	-24.373389	3.833499	15.213057	18.653555	-8.008879	-7.711694	-12.451722	1.507871	-14.576383	-24.097746	3.794201	14.737435	18.522571	-7.909219	-7.082072	-12.443804	2.714973	-14.820567	-28.638295	3.733120	12.258353	24.734991	-6.616990	-5.425462	-10.707531	0.241504	-14.680570	-25.654320	3.935291	16.205553	19.668506	-7.514499	-7.672167	-13.639741	1.491961	-14.151576	-24.536685	3.723708	14.762863	18.373781	-6.457473	-6.592072	-9.524628	2.497411	-14.622212	-24.488999	4.014507	14.082280	18.155154	-9.111991	-7.345301	-13.105928	1.796523	-14.552933	-25.120527	4.191673	13.546332	21.228839	-8.458672	-6.292857	-12.635599	0.574714	-14.379649	-25.035445	3.910315	15.687449	19.087808	-7.194058	-7.763437	-10.457393	-0.516181	-13.592143	-23.595413	3.573148	15.668570	16.530653	-7.057066	-8.400285	-11.054441	1.696194	-14.834816	-25.291767	4.125825	14.544130	20.911116	-7.784501	-6.901025	-11.949351	2.277474	-15.512263	-25.513639	3.853129	14.408919	20.829647	-7.138241	-7.358403	-10.016908	-0.024866	-13.782788	-23.582424	3.796968	15.599585	17.667435	-6.601424	-8.175643	-10.422761	1.729340	-14.476291	-26.060487	3.517890	14.687557	18.411669	-5.909023	-6.266428	-10.466755	2.380493	-15.787493	-24.284040	3.988070	14.417096	20.497899	-7.632980	-6.960724	-13.899979	1.872024	-15.627888	-27.586711	4.031988	13.596438	22.185303	-7.612006	-6.080600	-12.370740	0.711168	-15.511569	-24.350439	3.947621	15.682999	19.220922	-7.117040	-7.175140	-11.700196	0.857628	-13.708547	-24.760987	4.363622	15.190210	22.744824	-5.807328	-6.746933	-12.562453
