Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.067	880.004	1049.035	1347.173	898.118	1040.701	1074.991	700.802	1063.948	1247.581	707.149	1060.511	1158.656	800.429	1111.979	1377.791	802.356	1109.914	1030.593	759.022	770.688	1415.266	758.838	660.379	1414.502	709.817	770.836	1367.885	710.538	661.084	1361.67	705.111	293.947	1429.52	710.646	213.168	1421.637	673.436	295.98	1386.164	675.788	216.314	1378.492	651.441	95.684	1370.273	640.406	49.197	1372.027	674.12	66.554	1415.365	791.481	775.707	1002.771	791.819	665.29	1009.801	731.296	777.939	1035.019	725.021	669.098	1039.345	705.14	258.349	1018.88	713.809	178.566	1029.52	671.686	262.035	1060.258	678.069	177.763	1066.447	658.062	89.926	1080.328	647.919	45.848	1079.167	680.87	57.251	1036.76	790.965	941.375	1404.836	775.543	555.358	1412.908	767.688	537.533	1269.424	772.214	498.996	1419.151	825.261	463.652	1368.434	717.234	110.494	1411.093	740.127	124.041	1328.062	866.828	65.954	1330.481	834.802	61.994	1436.248	874.098	70.056	1378.449	807.919	946.681	1021.747	768.575	542.978	1025.26	758.827	532.805	1165.241	754.492	484.221	1021.878	810.63	454.123	1073.004	724.957	108.072	1034.094	744.241	121.025	1118.609	873.901	60.225	1124.395	842.65	50.784	1010.394	888.94	64.898	1075.667
0.073	879.974	1049.033	1347.181	898.07	1040.711	1074.995	700.765	1063.945	1247.6	707.101	1060.512	1158.671	800.4	1111.978	1377.807	802.295	1109.924	1030.602	758.997	770.689	1415.256	758.824	660.368	1414.507	709.795	770.84	1367.9	710.525	661.086	1361.715	705.104	293.947	1429.531	710.638	213.158	1421.654	673.429	295.969	1386.174	675.781	216.31	1378.504	651.438	95.682	1370.286	640.408	49.195	1372.031	674.117	66.551	1415.368	791.431	775.713	1002.766	791.776	665.282	1009.802	731.238	777.946	1035.023	724.966	669.101	1039.344	705.106	258.343	1018.888	713.791	178.565	1029.519	671.674	262.031	1060.27	678.065	177.753	1066.445	658.055	89.922	1080.34	647.919	45.839	1079.137	680.864	57.254	1036.759	790.935	941.371	1404.853	775.531	555.359	1412.918	767.672	537.523	1269.437	772.218	498.999	1419.155	825.249	463.648	1368.437	717.23	110.483	1411.096	740.125	124.042	1328.062	866.812	65.947	1330.473	834.797	61.988	1436.258	874.086	70.055	1378.458	807.854	946.675	1021.764	768.541	542.982	1025.266	758.792	532.802	1165.236	754.467	484.211	1021.881	810.604	454.118	1073.01	724.955	108.065	1034.087	744.241	121.008	1118.605	873.909	60.231	1124.395	842.645	50.765	1010.363	888.932	64.901	1075.672
0.08	879.933	1049.026	1347.198	898.017	1040.715	1074.998	700.728	1063.944	1247.617	707.062	1060.507	1158.688	800.37	1111.966	1377.826	802.245	1109.934	1030.619	758.972	770.681	1415.268	758.802	660.367	1414.523	709.773	770.816	1367.906	710.511	661.06	1361.712	705.09	293.942	1429.536	710.63	213.154	1421.659	673.414	295.959	1386.176	675.777	216.295	1378.516	651.431	95.678	1370.285	640.403	49.187	1372.039	674.114	66.548	1415.363	791.389	775.723	1002.765	791.721	665.289	1009.792	731.189	777.942	1035.021	724.924	669.09	1039.332	705.089	258.347	1018.887	713.778	178.567	1029.52	671.652	262.028	1060.272	678.049	177.745	1066.444	658.057	89.907	1080.327	647.912	45.832	1079.141	680.864	57.243	1036.765	790.908	941.375	1404.866	775.516	555.35	1412.922	767.682	537.525	1269.448	772.196	498.982	1419.166	825.221	463.631	1368.445	717.223	110.48	1411.09	740.126	124.032	1328.061	866.816	65.951	1330.474	834.798	61.983	1436.252	874.09	70.054	1378.464	807.793	946.688	1021.768	768.495	542.983	1025.264	758.753	532.809	1165.233	754.447	484.221	1021.885	810.583	454.119	1073.011	724.944	108.06	1034.091	744.247	121.028	1118.611	873.899	60.226	1124.397	842.648	50.761	1010.359	888.949	64.912	1075.668
0.087	879.891	1049.024	1347.204	897.967	1040.731	1075.001	700.671	1063.943	1247.647	706.996	1060.515	1158.707	800.327	1111.958	1377.845	802.19	1109.945	1030.639	758.95	770.647	1415.276	758.779	660.37	1414.543	709.747	770.807	1367.926	710.48	661.082	1361.722	705.081	293.93	1429.552	710.627	213.138	1421.665	673.412	295.958	1386.195	675.768	216.295	1378.52	651.43	95.673	1370.291	640.407	49.188	1372.038	674.12	66.538	1415.375	791.342	775.725	1002.775	791.665	665.288	1009.795	731.143	777.932	1035.02	724.874	669.091	1039.335	705.076	258.337	1018.892	713.777	178.568	1029.517	671.635	262.027	1060.266	678.038	177.739	1066.452	658.047	89.923	1080.337	647.915	45.83	1079.148	680.862	57.242	1036.765	790.87	941.371	1404.876	775.493	555.351	1412.946	767.637	537.51	1269.454	772.174	498.969	1419.174	825.22	463.639	1368.45	717.203	110.496	1411.098	740.099	124.041	1328.067	866.819	65.956	1330.479	834.801	61.98	1436.25	874.08	70.053	1378.469	807.725	946.672	1021.777	768.457	542.972	1025.269	758.723	532.793	1165.234	754.409	484.208	1021.869	810.549	454.114	1073.003	724.957	108.057	1034.092	744.24	121.012	1118.613	873.91	60.23	1124.4	842.647	50.761	1010.36	888.946	64.9	1075.673
0.093	879.846	1049.027	1347.215	897.912	1040.734	1075.007	700.636	1063.939	1247.674	706.951	1060.504	1158.734	800.292	1111.949	1377.865	802.13	1109.953	1030.656	758.919	770.656	1415.284	758.752	660.363	1414.554	709.724	770.792	1367.936	710.463	661.047	1361.73	705.078	293.924	1429.57	710.62	213.143	1421.68	673.404	295.949	1386.207	675.764	216.288	1378.525	651.419	95.67	1370.292	640.406	49.176	1372.039	674.116	66.536	1415.372	791.294	775.735	1002.767	791.62	665.287	1009.796	731.08	777.932	1035.036	724.822	669.088	1039.324	705.058	258.325	1018.894	713.765	178.551	1029.52	671.627	262.018	1060.271	678.035	177.727	1066.456	658.055	89.91	1080.334	647.904	45.837	1079.16	680.87	57.238	1036.762	790.843	941.365	1404.895	775.476	555.34	1412.943	767.626	537.515	1269.466	772.167	498.969	1419.185	825.206	463.636	1368.459	717.192	110.491	1411.105	740.121	124.035	1328.078	866.807	65.951	1330.472	834.796	61.979	1436.257	874.076	70.042	1378.473	807.677	946.675	1021.803	768.428	542.962	1025.275	758.691	532.785	1165.233	754.381	484.117	1021.831	810.483	453.846	1072.697	724.95	108.062	1034.097	744.245	121.018	1118.602	873.9	60.234	1124.394	842.645	50.759	1010.366	888.958	64.907	1075.667
0.1	879.8	1049.017	1347.235	897.86	1040.746	1075.016	700.59	1063.944	1247.689	706.895	1060.515	1158.753	800.26	1111.942	1377.875	802.08	1109.972	1030.683	758.904	770.644	1415.295	758.726	660.357	1414.566	709.703	770.785	1367.946	710.438	661.046	1361.745	705.067	293.914	1429.574	710.61	213.132	1421.684	673.385	295.942	1386.225	675.762	216.279	1378.542	651.436	95.656	1370.296	640.413	49.17	1372.043	674.12	66.523	1415.388	791.267	775.728	1002.776	791.594	665.3	1009.788	731.032	777.919	1035.036	724.777	669.089	1039.315	705.051	258.317	1018.891	713.76	178.544	1029.526	671.616	262.012	1060.272	678.024	177.72	1066.451	658.046	89.912	1080.328	647.917	45.826	1079.157	680.86	57.24	1036.763	790.81	941.363	1404.912	775.463	555.331	1412.953	767.608	537.502	1269.481	772.167	498.97	1419.194	825.178	463.636	1368.477	717.187	110.488	1411.11	740.104	124.025	1328.076	866.822	65.956	1330.483	834.798	61.972	1436.252	874.073	70.055	1378.468	807.6	946.686	1021.81	768.411	542.963	1025.282	758.652	532.778	1165.237	754.355	484.122	1021.835	810.509	454.108	1073.005	724.955	108.051	1034.095	744.239	121.001	1118.606	873.891	60.224	1124.392	842.645	50.786	1010.406	888.942	64.901	1075.673
0.107	879.763	1049.021	1347.24	897.797	1040.747	1075.013	700.538	1063.942	1247.708	706.837	1060.517	1158.777	800.218	1111.946	1377.888	802.008	1109.985	1030.712	758.868	770.632	1415.305	758.704	660.353	1414.575	709.67	770.779	1367.963	710.423	661.039	1361.773	705.055	293.902	1429.595	710.603	213.121	1421.689	673.376	295.934	1386.23	675.753	216.273	1378.556	651.421	95.658	1370.305	640.402	49.171	1372.041	674.114	66.527	1415.39	791.226	775.727	1002.773	791.556	665.301	1009.792	730.987	777.918	1035.027	724.735	669.081	1039.31	705.04	258.315	1018.889	713.759	178.549	1029.527	671.606	262.006	1060.278	678.015	177.72	1066.451	658.048	89.902	1080.341	647.909	45.816	1079.17	680.854	57.236	1036.766	790.765	941.36	1404.929	775.446	555.332	1412.968	767.571	537.497	1269.502	772.143	498.954	1419.21	825.16	463.629	1368.48	717.2	110.488	1411.111	740.109	124.03	1328.089	866.807	65.966	1330.477	834.797	61.983	1436.253	874.07	70.06	1378.464	807.543	946.678	1021.828	768.377	542.951	1025.282	758.623	532.775	1165.245	754.333	484.196	1021.868	810.482	454.1	1073.015	724.945	108.047	1034.101	744.235	121.013	1118.6	873.9	60.233	1124.391	842.644	50.766	1010.368	888.939	64.904	1075.672
0.113	879.718	1049.019	1347.252	897.749	1040.763	1075.03	700.492	1063.947	1247.734	706.786	1060.518	1158.8	800.176	1111.945	1377.905	801.941	1110.003	1030.746	758.839	770.634	1415.316	758.673	660.346	1414.579	709.644	770.768	1367.975	710.396	661.036	1361.776	705.044	293.898	1429.604	710.586	213.118	1421.703	673.364	295.922	1386.247	675.744	216.259	1378.561	651.415	95.655	1370.303	640.4	49.158	1372.048	674.112	66.52	1415.39	791.201	775.721	1002.788	791.518	665.301	1009.79	730.956	777.921	1035.051	724.704	669.081	1039.301	705.025	258.315	1018.887	713.751	178.535	1029.522	671.59	261.998	1060.275	678.012	177.712	1066.451	658.043	89.908	1080.328	647.911	45.812	1079.153	680.863	57.231	1036.761	790.718	941.356	1404.942	775.423	555.325	1412.976	767.531	537.502	1269.506	772.128	498.956	1419.216	825.138	463.636	1368.493	717.183	110.48	1411.128	740.103	124.023	1328.09	866.801	65.966	1330.469	834.796	61.978	1436.246	874.078	70.058	1378.454	807.499	946.694	1021.844	768.344	542.961	1025.276	758.58	532.775	1165.235	754.313	484.121	1021.829	810.427	453.851	1072.713	724.951	108.041	1034.096	744.238	121.005	1118.604	873.902	60.219	1124.394	842.646	50.788	1010.398	888.949	64.916	1075.667
0.12	879.676	1049.027	1347.266	897.691	1040.772	1075.035	700.444	1063.949	1247.746	706.735	1060.517	1158.83	800.135	1111.953	1377.92	801.879	1110.02	1030.778	758.803	770.639	1415.328	758.652	660.344	1414.593	709.611	770.759	1367.991	710.358	661.023	1361.797	705.03	293.892	1429.628	710.581	213.112	1421.709	673.349	295.919	1386.256	675.734	216.254	1378.569	651.422	95.648	1370.31	640.398	49.157	1372.044	674.113	66.517	1415.394	791.17	775.722	1002.79	791.48	665.311	1009.785	730.907	777.917	1035.056	724.664	669.085	1039.288	705.016	258.307	1018.882	713.751	178.536	1029.516	671.584	262.002	1060.257	678.006	177.704	1066.438	658.046	89.895	1080.331	647.912	45.818	1079.142	680.851	57.232	1036.762	790.68	941.355	1404.953	775.415	555.325	1412.988	767.519	537.494	1269.512	772.123	498.952	1419.232	825.129	463.627	1368.495	717.185	110.486	1411.119	740.086	124.02	1328.092	866.813	65.964	1330.468	834.795	61.98	1436.255	874.071	70.054	1378.462	807.446	946.693	1021.848	768.323	542.956	1025.289	758.551	532.77	1165.232	754.303	484.112	1021.819	810.453	454.118	1073.023	724.943	108.051	1034.094	744.234	121.019	1118.606	873.9	60.24	1124.398	842.689	50.639	1010.398	888.943	64.914	1075.663
0.127	879.618	1049.023	1347.295	897.637	1040.789	1075.045	700.393	1063.939	1247.777	706.682	1060.513	1158.846	800.084	1111.955	1377.936	801.809	1110.043	1030.813	758.769	770.624	1415.346	758.615	660.336	1414.612	709.583	770.746	1368.008	710.329	661.011	1361.806	705.021	293.881	1429.631	710.572	213.105	1421.727	673.341	295.904	1386.271	675.724	216.241	1378.569	651.414	95.644	1370.311	640.399	49.15	1372.047	674.11	66.511	1415.395	791.137	775.746	1002.784	791.45	665.318	1009.793	730.877	777.917	1035.055	724.625	669.082	1039.282	705.008	258.297	1018.868	713.747	178.544	1029.512	671.569	261.995	1060.258	678.007	177.708	1066.438	658.048	89.888	1080.331	647.904	45.82	1079.153	680.855	57.231	1036.754	790.623	941.355	1404.974	775.39	555.316	1412.987	767.495	537.498	1269.532	772.102	498.952	1419.241	825.114	463.62	1368.491	717.179	110.472	1411.132	740.081	124.017	1328.092	866.809	65.975	1330.475	834.794	61.989	1436.261	874.06	70.058	1378.458	807.393	946.712	1021.866	768.309	542.961	1025.291	758.509	532.768	1165.237	754.273	484.117	1021.825	810.393	453.857	1072.714	724.932	108.037	1034.089	744.228	121.019	1118.599	873.905	60.233	1124.386	842.639	50.77	1010.367	888.946	64.916	1075.665
0.133	879.567	1049.024	1347.319	897.572	1040.805	1075.062	700.349	1063.938	1247.795	706.618	1060.526	1158.884	800.036	1111.96	1377.949	801.74	1110.063	1030.856	758.735	770.617	1415.354	758.581	660.329	1414.632	709.544	770.742	1368.023	710.302	660.995	1361.824	705.004	293.875	1429.632	710.555	213.091	1421.731	673.333	295.888	1386.275	675.722	216.234	1378.588	651.411	95.633	1370.321	640.392	49.151	1372.051	674.106	66.504	1415.39	791.093	775.755	1002.797	791.412	665.319	1009.78	730.844	777.929	1035.058	724.597	669.086	1039.254	705.01	258.297	1018.868	713.738	178.539	1029.504	671.57	261.992	1060.254	678.007	177.7	1066.424	658.044	89.895	1080.324	647.913	45.818	1079.164	680.856	57.221	1036.754	790.574	941.349	1404.989	775.377	555.315	1412.997	767.484	537.494	1269.546	772.096	498.943	1419.253	825.095	463.616	1368.511	717.171	110.466	1411.122	740.081	124.02	1328.101	866.794	65.984	1330.459	834.79	61.979	1436.258	874.065	70.061	1378.459	807.332	946.727	1021.867	768.278	542.959	1025.289	758.467	532.761	1165.232	754.264	484.109	1021.816	810.37	453.856	1072.725	724.943	108.045	1034.088	744.227	121.012	1118.583	873.897	60.239	1124.392	842.643	50.767	1010.362	888.936	64.915	1075.667
0.14	879.51	1049.023	1347.341	897.52	1040.82	1075.092	700.3	1063.929	1247.815	706.553	1060.527	1158.913	799.989	1111.965	1377.964	801.679	1110.076	1030.893	758.689	770.607	1415.351	758.55	660.332	1414.641	709.499	770.732	1368.031	710.269	660.996	1361.831	704.998	293.86	1429.645	710.554	213.085	1421.736	673.326	295.892	1386.29	675.715	216.228	1378.594	651.407	95.632	1370.321	640.395	49.143	1372.051	674.11	66.5	1415.383	791.057	775.769	1002.803	791.378	665.323	1009.783	730.812	777.936	1035.077	724.563	669.09	1039.245	704.992	258.295	1018.865	713.741	178.533	1029.508	671.561	261.983	1060.256	677.991	177.692	1066.418	658.041	89.894	1080.33	647.905	45.82	1079.158	680.855	57.224	1036.754	790.521	941.352	1405.008	775.35	555.319	1413.007	767.454	537.498	1269.56	772.072	498.935	1419.255	825.07	463.62	1368.523	717.175	110.473	1411.135	740.076	124.009	1328.099	866.792	65.98	1330.458	834.797	61.981	1436.254	874.062	70.063	1378.451	807.3	946.729	1021.88	768.245	542.957	1025.291	758.443	532.755	1165.228	754.23	484.197	1021.869	810.374	454.111	1073.018	724.931	108.05	1034.077	744.216	121.018	1118.576	873.892	60.243	1124.393	842.64	50.769	1010.363	888.935	64.921	1075.664
0.147	879.466	1049.029	1347.36	897.45	1040.84	1075.101	700.246	1063.926	1247.842	706.495	1060.517	1158.936	799.937	1111.966	1377.983	801.613	1110.089	1030.939	758.648	770.605	1415.374	758.514	660.322	1414.653	709.468	770.713	1368.041	710.24	660.971	1361.834	704.992	293.863	1429.654	710.547	213.079	1421.738	673.323	295.876	1386.293	675.711	216.219	1378.6	651.408	95.63	1370.321	640.403	49.131	1372.055	674.105	66.5	1415.401	791.045	775.769	1002.815	791.349	665.332	1009.788	730.777	777.935	1035.088	724.522	669.094	1039.232	704.979	258.288	1018.865	713.732	178.532	1029.501	671.542	261.981	1060.252	677.995	177.684	1066.423	658.043	89.894	1080.317	647.907	45.812	1079.141	680.85	57.23	1036.758	790.462	941.343	1405.015	775.326	555.307	1413.021	767.431	537.482	1269.568	772.065	498.939	1419.273	825.045	463.621	1368.528	717.167	110.462	1411.132	740.067	124.02	1328.108	866.795	65.985	1330.459	834.789	61.974	1436.253	874.051	70.064	1378.463	807.25	946.734	1021.901	768.22	542.954	1025.306	758.415	532.761	1165.234	754.19	484.202	1021.862	810.354	454.105	1073.011	724.94	108.037	1034.079	744.219	121.015	1118.589	873.9	60.239	1124.383	842.644	50.765	1010.356	888.937	64.928	1075.654
0.153	879.409	1049.04	1347.397	897.374	1040.836	1075.136	700.19	1063.93	1247.859	706.436	1060.522	1158.97	799.875	1111.965	1378.011	801.554	1110.104	1030.982	758.601	770.601	1415.384	758.48	660.316	1414.671	709.426	770.709	1368.053	710.214	660.97	1361.861	704.979	293.852	1429.647	710.534	213.069	1421.747	673.316	295.873	1386.296	675.709	216.203	1378.61	651.402	95.625	1370.324	640.393	49.128	1372.056	674.1	66.498	1415.394	791.023	775.792	1002.84	791.296	665.336	1009.786	730.743	777.928	1035.083	724.491	669.105	1039.222	704.964	258.278	1018.877	713.728	178.534	1029.495	671.531	261.978	1060.254	677.988	177.692	1066.414	658.039	89.893	1080.311	647.908	45.809	1079.15	680.843	57.217	1036.742	790.392	941.34	1405.041	775.312	555.302	1413.027	767.415	537.484	1269.574	772.045	498.932	1419.287	825.027	463.62	1368.534	717.165	110.46	1411.131	740.064	124.017	1328.099	866.8	65.987	1330.462	834.791	61.983	1436.246	874.063	70.07	1378.452	807.212	946.756	1021.911	768.188	542.956	1025.311	758.374	532.758	1165.232	754.17	484.197	1021.878	810.323	454.115	1073.014	724.941	108.041	1034.071	744.226	121.015	1118.578	873.884	60.253	1124.407	842.637	50.762	1010.35	888.828	64.849	1075.498
0.16	879.361	1049.038	1347.432	897.322	1040.852	1075.169	700.142	1063.923	1247.884	706.377	1060.525	1158.992	799.837	1111.965	1378.037	801.509	1110.123	1031.019	758.559	770.594	1415.385	758.448	660.323	1414.686	709.386	770.708	1368.073	710.181	660.965	1361.853	704.968	293.856	1429.663	710.529	213.069	1421.751	673.305	295.867	1386.3	675.706	216.205	1378.606	651.397	95.624	1370.318	640.398	49.132	1372.062	674.1	66.493	1415.396	790.979	775.795	1002.853	791.251	665.341	1009.795	730.698	777.928	1035.104	724.458	669.108	1039.225	704.949	258.281	1018.865	713.715	178.533	1029.5	671.516	261.97	1060.246	677.975	177.691	1066.426	658.04	89.901	1080.329	647.904	45.82	1079.132	680.851	57.23	1036.748	790.335	941.344	1405.047	775.295	555.295	1413.034	767.391	537.483	1269.593	772.036	498.931	1419.297	825.018	463.617	1368.539	717.162	110.458	1411.132	740.062	124.005	1328.11	866.79	65.988	1330.461	834.787	61.976	1436.249	874.054	70.07	1378.448	807.176	946.756	1021.944	768.138	542.969	1025.305	758.333	532.754	1165.246	754.132	484.192	1021.876	810.311	454.114	1073.018	724.918	108.047	1034.069	744.216	121.026	1118.577	873.907	60.256	1124.386	842.68	50.643	1010.39	889.197	65.181	1075.685
0.167	879.31	1049.048	1347.467	897.259	1040.87	1075.193	700.09	1063.92	1247.905	706.317	1060.514	1159.02	799.78	1111.959	1378.065	801.46	1110.135	1031.05	758.521	770.593	1415.397	758.414	660.308	1414.687	709.35	770.696	1368.068	710.157	660.955	1361.863	704.956	293.839	1429.659	710.516	213.062	1421.751	673.296	295.868	1386.295	675.689	216.2	1378.607	651.405	95.621	1370.318	640.389	49.129	1372.059	674.095	66.481	1415.403	790.956	775.793	1002.869	791.212	665.349	1009.805	730.67	777.963	1035.12	724.414	669.107	1039.231	704.935	258.276	1018.868	713.701	178.531	1029.498	671.505	261.966	1060.261	677.976	177.679	1066.418	658.038	89.899	1080.315	647.908	45.822	1079.129	680.85	57.222	1036.746	790.281	941.341	1405.069	775.271	555.299	1413.049	767.38	537.48	1269.601	772.007	498.93	1419.303	824.991	463.621	1368.545	717.155	110.456	1411.134	740.054	124.008	1328.105	866.789	65.987	1330.456	834.776	61.977	1436.253	874.052	70.076	1378.453	807.115	946.754	1021.956	768.105	542.967	1025.318	758.309	532.751	1165.24	754.092	484.212	1021.891	810.276	454.102	1073.024	724.93	108.043	1034.07	744.212	121.018	1118.576	873.894	60.252	1124.387	842.68	50.644	1010.395	888.834	64.838	1075.488
0.173	879.259	1049.049	1347.506	897.155	1040.878	1075.219	700.032	1063.916	1247.925	706.268	1060.522	1159.044	799.732	1111.952	1378.097	801.397	1110.149	1031.087	758.486	770.577	1415.403	758.382	660.307	1414.698	709.315	770.687	1368.085	710.115	660.946	1361.878	704.933	293.841	1429.664	710.503	213.054	1421.762	673.291	295.861	1386.303	675.689	216.188	1378.611	651.393	95.614	1370.327	640.381	49.118	1372.066	674.099	66.485	1415.398	790.907	775.801	1002.886	791.169	665.346	1009.821	730.623	777.948	1035.14	724.389	669.107	1039.228	704.92	258.268	1018.869	713.699	178.53	1029.506	671.495	261.97	1060.255	677.967	177.678	1066.418	658.035	89.895	1080.324	647.91	45.802	1079.149	680.846	57.224	1036.75	790.225	941.335	1405.083	775.247	555.298	1413.059	767.366	537.477	1269.614	771.993	498.935	1419.318	824.975	463.622	1368.563	717.157	110.455	1411.143	740.045	124.017	1328.106	866.787	65.986	1330.464	834.782	61.98	1436.245	874.046	70.077	1378.445	807.067	946.769	1021.983	768.073	542.968	1025.333	758.276	532.751	1165.26	754.075	484.201	1021.902	810.245	454.113	1073.034	724.942	108.045	1034.066	744.213	121.019	1118.58	873.893	60.251	1124.386	842.638	50.769	1010.368	888.827	64.852	1075.494
0.18	879.202	1049.051	1347.53	897.111	1040.904	1075.261	699.99	1063.909	1247.949	706.222	1060.519	1159.08	799.682	1111.944	1378.12	801.346	1110.165	1031.122	758.444	770.575	1415.416	758.347	660.306	1414.718	709.276	770.692	1368.106	710.092	660.945	1361.893	704.935	293.833	1429.685	710.506	213.053	1421.766	673.287	295.861	1386.319	675.677	216.184	1378.612	651.392	95.615	1370.323	640.381	49.126	1372.07	674.09	66.487	1415.397	790.862	775.808	1002.893	791.119	665.357	1009.829	730.585	777.944	1035.15	724.359	669.103	1039.24	704.915	258.275	1018.877	713.697	178.528	1029.502	671.48	261.96	1060.264	677.958	177.676	1066.421	658.038	89.89	1080.324	647.91	45.813	1079.134	680.847	57.226	1036.746	790.167	941.335	1405.108	775.219	555.291	1413.065	767.342	537.475	1269.624	771.972	498.932	1419.324	824.946	463.625	1368.579	717.154	110.447	1411.142	740.066	124.009	1328.12	866.775	65.994	1330.462	834.776	61.98	1436.252	874.046	70.071	1378.456	807.007	946.785	1022.014	768.04	542.975	1025.343	758.248	532.75	1165.267	754.057	484.209	1021.911	810.226	454.117	1073.05	724.928	108.044	1034.069	744.212	121.015	1118.578	873.893	60.254	1124.396	842.678	50.655	1010.394	888.835	64.85	1075.489
0.187	879.161	1049.06	1347.571	897.049	1040.907	1075.283	699.935	1063.902	1247.976	706.168	1060.519	1159.095	799.639	1111.939	1378.147	801.297	1110.172	1031.145	758.414	770.581	1415.435	758.314	660.307	1414.743	709.246	770.686	1368.124	710.063	660.937	1361.921	704.925	293.832	1429.69	710.494	213.043	1421.777	673.286	295.858	1386.321	675.676	216.189	1378.625	651.388	95.613	1370.33	640.391	49.12	1372.067	674.093	66.476	1415.402	790.82	775.82	1002.921	791.06	665.368	1009.846	730.538	777.948	1035.163	724.328	669.105	1039.258	704.897	258.277	1018.874	713.69	178.526	1029.506	671.462	261.961	1060.27	677.961	177.667	1066.436	658.035	89.89	1080.323	647.906	45.811	1079.132	680.847	57.227	1036.757	790.121	941.332	1405.129	775.198	555.296	1413.083	767.33	537.475	1269.638	771.948	498.92	1419.348	824.909	463.633	1368.609	717.154	110.448	1411.142	740.065	123.998	1328.128	866.785	65.993	1330.463	834.782	61.988	1436.251	874.04	70.071	1378.463	806.982	946.789	1022.029	768.018	542.974	1025.351	758.222	532.754	1165.295	754.036	484.224	1021.921	810.22	454.121	1073.06	724.927	108.04	1034.071	744.198	121.016	1118.578	873.893	60.254	1124.389	842.674	50.648	1010.396	888.827	64.854	1075.498
