ankle_X	ankle_Y	ankle_Z
	-28.221542	24.834290	-178.802138
	-27.281063	24.632041	-178.949701
	-26.388799	24.170639	-179.163737
	-25.565099	23.456257	-179.445998
	-24.827536	22.502783	-179.803517
	-24.188211	21.328950	179.751771
	-23.651667	19.955524	179.205003
	-29.080123	-126.320169	-109.908566
	-30.138133	-127.113608	-109.928039
	-31.148083	-127.854443	-109.825255
	-32.116565	-128.513599	-109.586087
	-33.051264	-129.067039	-109.198859
	-33.960541	-129.495075	-108.653769
	-34.853911	-129.782235	-107.942213
	-35.742948	-129.915999	-107.055508
	-36.641655	-129.884844	-105.983516
	-37.566244	-129.677599	-104.714069
	-38.535373	-129.283046	-103.232188
	-39.570974	-128.687579	-101.517848
	-40.698451	-127.870263	-99.542033
	-41.945581	-126.795684	-97.261153
	-43.340459	-125.405569	-94.609593
	-44.907853	-123.609102	-91.489855
	-46.661174	-121.271063	-87.760488
	-48.587602	-118.197584	-83.222255
	-50.625245	-114.122674	-77.605822
	-52.630623	-108.713511	-70.579316
	-54.339483	-101.639406	-61.821163
	-55.345074	-92.771994	-51.228305
	-55.156276	-82.514311	-39.257283
	-53.391506	-71.952321	-27.083242
	-50.010072	-62.391753	-16.129525
	-45.348110	-54.614170	-7.295674
	-39.925350	-48.674544	-0.713985
	-34.230732	-44.224537	3.956016
	-28.620383	-40.845400	7.198450
	-23.307937	-38.196965	9.479487
	-18.393551	-36.043523	11.201509
	-13.899506	-34.233174	12.701770
	-9.799350	-32.668842	14.256991
	-6.041082	-31.282266	16.071687
	-2.569844	-30.011795	18.235132
	0.650864	-28.783819	20.640037
	3.630672	-27.499583	22.877867
	6.364010	-26.029760	24.227285
	8.838121	-24.227691	23.974609
	10.986915	-22.005755	21.959581
	12.659962	-19.468091	18.713273
	13.732022	-16.911437	15.027599
	14.209732	-14.646460	11.519478
	14.196576	-12.866770	8.517390
	13.808928	-11.647411	6.132550
	13.130278	-10.989696	4.352298
	12.204137	-10.860296	3.107517
	11.042831	-11.214587	2.309800
	9.640157	-12.006491	1.868502
	7.985198	-13.190205	1.698928
	6.075531	-14.718631	1.727432
	3.926013	-16.540978	1.894603
	1.569021	-18.601850	2.155087
	-0.952284	-20.844772	2.473788
	-3.592725	-23.218604	2.820716
	-6.313076	-25.682865	3.165986
	-9.083809	-28.211881	3.475323
	-11.883621	-30.798748	3.706833
	-14.695409	-33.457504	3.810087
	-17.499835	-36.221034	3.729609
	-20.269372	-39.134445	3.411306
	-22.968538	-42.247239	2.804997
	-25.557522	-45.606498	1.863561
	-27.993383	-49.250612	0.545290
	-30.229582	-53.203181	-1.180739
	-32.216163	-57.465997	-3.328775
	-33.901376	-62.012082	-5.889705
	-35.236110	-66.784668	-8.825719
	-36.181229	-71.704048	-12.068955
	-36.715153	-76.677886	-15.525613
	-36.837755	-81.613287	-19.088266
	-36.569905	-86.426968	-22.652239
	-35.951974	-91.049226	-26.128079
	-35.041396	-95.426867	-29.450137
	-33.904709	-99.526034	-32.581389
	-32.603625	-103.327711	-35.510073
	-31.185549	-106.820047	-38.240100
	-29.686192	-109.997445	-40.783533
	-28.135859	-112.863442	-43.157462
	-26.561329	-115.430113	-45.381780
	-24.985366	-117.714140	-47.476834
	-23.426027	-119.732683	-49.461281
	-21.896333	-121.501197	-51.350366
	-20.405213	-123.032554	-53.155433
	-18.959638	-124.336593	-54.884506
	-17.566293	-125.421467	-56.543111
	-16.231947	-126.295686	-58.135079
	-14.963056	-126.968320	-59.663575
	-13.764939	-127.448654	-61.132465
	-12.640793	-127.746838	-62.547165
	-11.590970	-127.874639	-63.914501
	-10.612331	-127.846065	-65.242478
	-9.697861	-127.678346	-66.540233
	-8.837623	-127.392479	-67.817720
	-8.021168	-127.012333	-69.085058
	-7.240344	-126.562509	-70.351607
	-6.491570	-126.066315	-71.625640
	-5.776837	-125.545865	-72.915314
	-5.103268	-125.023373	-74.229496
	-4.481956	-124.520304	-75.577036
	-3.927002	-124.054716	-76.965075
	-3.455177	-123.640208	-78.398001
	-3.085819	-123.287239	-79.877729
	-2.839945	-123.004254	-81.403761
	-2.737894	-122.797121	-82.972058
	-2.796297	-122.668380	-84.574600
	-3.025381	-122.617466	-86.201056
	-3.426995	-122.640911	-87.840934
	-3.993862	-122.731302	-89.484161
	-4.710221	-122.875584	-91.120731
	-5.553518	-123.054831	-92.741195
	-38.916384	12.553113	175.085125
	-38.748818	13.770891	176.383217
	-38.477952	15.003700	177.639525
	-38.110875	16.246971	178.817075
	-37.651967	17.492493	179.885811
	-37.102801	18.725705	-179.176242
	-36.462908	19.923139	-178.383492
	-35.731598	21.052307	-177.743852
	-34.910363	22.074538	-177.258949
	-34.005144	22.948584	-176.923990
	-33.028065	23.633945	-176.728224
	-31.998076	24.095003	-176.655977
	-30.939907	24.305415	-176.688202
	-29.881780	24.250349	-176.805008
	-28.852782	23.926238	-176.989163
	-27.880063	23.339658	-177.229499
	-26.986540	22.505703	-177.522976
	-26.189734	21.445345	-177.875077
	-25.501135	20.181917	-178.298703
	-24.925943	18.737498	-178.811735
	-24.463848	17.130101	-179.434034
	-31.301003	-128.009292	-109.411151
	-32.223687	-128.815618	-109.226259
	-33.081859	-129.546106	-108.915102
	-33.884566	-130.179770	-108.464134
	-34.643495	-130.698026	-107.860061
	-35.372530	-131.083932	-107.089786
	-36.087629	-131.321601	-106.140771
	-36.806546	-131.395522	-105.001052
	-37.548128	-131.289754	-103.658706
	-38.331554	-130.986766	-102.101024
	-39.176430	-130.465529	-100.312994
	-40.103714	-129.698507	-98.274090
	-41.136253	-128.647901	-95.953912
	-42.297932	-127.261344	-93.306699
	-43.610729	-125.465307	-90.262704
	-45.088958	-123.155189	-86.716632
	-46.729802	-120.183775	-82.515423
	-48.498416	-116.350320	-77.446799
	-50.304594	-111.395246	-71.234433
	-51.968287	-105.020558	-63.563277
	-53.180885	-96.987617	-54.188405
	-53.498717	-87.349711	-43.182603
	-52.439178	-76.731485	-31.230919
	-49.700252	-66.280839	-19.590782
	-45.350541	-57.089933	-9.504000
	-39.800138	-49.645930	-1.617230
	-33.599681	-43.838861	4.050338
	-27.252172	-39.283864	7.814586
	-21.126142	-35.577928	10.077751
	-15.450127	-32.406889	11.212402
	-10.342103	-29.562474	11.527477
	-5.845464	-26.925163	11.266624
	-1.959426	-24.439535	10.617112
	1.340912	-22.091757	9.722000
	4.093529	-19.893139	8.691322
	6.343249	-17.869323	7.609686
	8.136869	-16.051694	6.540269
	9.519216	-14.470899	5.528607
	10.530939	-13.154116	4.608869
	11.206664	-12.124283	3.808218
	11.572659	-11.399035	3.145873
	11.645525	-10.989961	2.632140
	11.432206	-10.902850	2.269165
	10.930349	-11.138441	2.049887
	10.130232	-11.693516	1.957455
	9.019933	-12.561768	1.968367
	7.593056	-13.732548	2.057420
	5.857191	-15.187776	2.202902
	3.839172	-16.900714	2.390713
	1.582770	-18.837792	2.614085
	-0.859571	-20.961542	2.868658
	-3.435916	-23.234227	3.147080
	-6.102553	-25.622274	3.435530
	-8.828215	-28.100253	3.711322
	-11.592466	-30.654152	3.941431
	-14.380242	-33.285455	4.081919
	-17.175995	-36.014596	4.078165
	-19.958309	-38.880307	3.867298
	-22.697137	-41.934786	3.381425
	-25.353709	-45.235435	2.551151
	-27.879070	-48.833294	1.313715
	-30.212679	-52.761320	-0.375286
	-32.285981	-57.025954	-2.532314
	-34.030155	-61.602507	-5.139511
	-35.385067	-66.434226	-8.141002
	-36.308031	-71.437025	-11.446122
	-36.779660	-76.511388	-14.943136
	-36.804630	-81.555858	-18.516629
	-36.410657	-86.477364	-22.060087
	-35.647104	-91.199593	-25.485422
	-34.577361	-95.666335	-28.730386
	-33.267263	-99.839347	-31.759925
	-31.778986	-103.697244	-34.563082
	-30.168879	-107.234284	-37.148549
	-28.484781	-110.455061	-39.538214
	-26.764830	-113.368206	-41.759687
	-25.038469	-115.982867	-43.840650
	-23.328149	-118.308359	-45.806221
	-21.651109	-120.354630	-47.678027
	-20.020996	-122.132031	-49.473607
	-18.449118	-123.651980	-51.206695
	-16.945129	-124.928436	-52.888594
	-15.516990	-125.977805	-54.529185
	-14.170512	-126.816960	-56.136690
	-12.909328	-127.461340	-57.716939
	-11.735180	-127.924769	-59.273538
	-10.647719	-128.220790	-60.809223
	-9.644163	-128.363968	-62.327039
	-8.719760	-128.370260	-63.830419
	-7.868965	-128.256604	-65.322726
	-7.086456	-128.040228	-66.807132
	-6.367730	-127.738756	-68.287340
	-5.709447	-127.370971	-69.768656
	-5.109824	-126.956536	-71.258028
	-4.569297	-126.515392	-72.763029
	-4.091132	-126.068146	-74.290907
	-3.681813	-125.635688	-75.847800
	-3.351283	-125.236877	-77.437874
	-3.112702	-124.886176	-79.062345
	-2.981305	-124.593127	-80.718716
	-2.972608	-124.363431	-82.401057
	-3.100342	-124.199757	-84.101124
	-3.374167	-124.101642	-85.809337
	-3.797555	-124.065546	-87.515637
	-4.366977	-124.085218	-89.210024
	-5.072748	-124.151382	-90.882662
	-5.900295	-124.250591	-92.524416
	-6.831081	-124.364759	-94.127475
	-39.373095	12.019603	176.718646
	-39.073150	13.280749	177.868376
	-38.661741	14.551416	178.958964
	-38.147371	15.821471	179.960988
	-37.537311	17.076062	-179.147862
	-36.837722	18.294321	-178.384050
	-36.055019	19.449116	-177.759210
	-35.197345	20.507849	-177.279759
	-34.275515	21.434655	-176.946206
	-33.303684	22.193498	-176.753205
	-32.299907	22.751206	-176.690422
	-31.286259	23.080140	-176.744497
	-30.287883	23.160399	-176.901568
	-29.330874	22.981182	-177.149470
	-28.439688	22.541070	-177.479620
	-27.634817	21.847074	-177.888409
	-26.931579	20.912585	-178.377636
	-26.340174	19.754484	-178.954116
	-25.865727	18.389774	-179.628963
	-25.507610	16.832729	179.583303
	-31.603508	-127.500376	-110.586213
	-32.503322	-128.218700	-110.487016
	-33.350943	-128.878717	-110.256573
	-34.157243	-129.454615	-109.878033
	-34.935851	-129.924335	-109.335583
	-35.703394	-130.268299	-108.613481
	-36.479556	-130.467508	-107.695177
	-37.286730	-130.501487	-106.562399
	-38.149159	-130.346864	-105.194213
	-39.092259	-129.976161	-103.565693
	-40.142748	-129.354477	-101.644850
	-41.328851	-128.433328	-99.386984
	-42.678478	-127.143608	-96.727524
	-44.214025	-125.388900	-93.573988
	-45.944290	-123.036851	-89.794971
	-47.852041	-119.906698	-85.205830
	-49.872827	-115.757657	-79.557767
	-51.862849	-110.296368	-72.549056
	-53.562719	-103.246047	-63.900351
	-54.584616	-94.534918	-53.551398
	-54.477813	-84.580176	-41.954067
	-52.907149	-74.389473	-30.178130
	-49.845749	-65.145358	-19.486327
	-45.592762	-57.578176	-10.680260
	-40.604237	-51.787486	-3.888519
	-35.309897	-47.499512	1.196239
	-30.020164	-44.347834	5.037594
	-24.910469	-42.010400	8.104162
	-20.044362	-40.240274	10.809939
	-15.410177	-38.848100	13.483904
	-10.960114	-37.673401	16.323682
	-6.649741	-36.563708	19.305993
	-2.472938	-35.362542	22.065049
	1.518601	-33.898060	23.871072
	5.219135	-31.986510	23.976045
	8.470488	-29.513811	22.202007
	11.079911	-26.581726	19.081423
	12.928535	-23.507732	15.415636
	14.052214	-20.634682	11.840518
	14.590516	-18.187667	8.708588
	14.697657	-16.265885	6.155091
	14.493063	-14.886661	4.189068
	14.050051	-14.026638	2.758075
	13.402352	-13.648802	1.784824
	12.554897	-13.715845	1.185586
	11.494076	-14.193547	0.878441
	10.198657	-15.049028	0.787157
	8.652303	-16.247751	0.845151
	6.853615	-17.751024	0.999546
	4.819305	-19.514865	1.212594
	2.580571	-21.491200	1.459479
	0.176014	-23.631573	1.723679
	-2.354062	-25.891488	1.991936
	-4.969896	-28.233069	2.250694
	-7.634128	-30.627304	2.483185
	-10.315502	-33.058047	2.665060
	-12.991657	-35.526139	2.759933
	-15.646008	-38.049819	2.720525
	-18.259084	-40.659613	2.498379
	-20.803267	-43.390661	2.053562
	-23.245411	-46.276519	1.354932
	-25.551478	-49.343450	0.376328
	-27.688759	-52.604700	-0.902794
	-29.626012	-56.057835	-2.492948
	-31.333471	-59.685447	-4.390642
	-32.784748	-63.458402	-6.577336
	-33.959286	-67.342663	-9.021658
	-34.843043	-71.306401	-11.683694
	-35.428752	-75.320701	-14.519135
	-35.717127	-79.354340	-17.481354
	-35.717297	-83.369062	-20.520970
	-35.446354	-87.319122	-23.585004
	-34.929282	-91.155960	-26.620537
	-34.197808	-94.834945	-29.582692
	-33.287449	-98.319033	-32.440063
	-32.234658	-101.579956	-35.175272
	-31.074695	-104.599364	-37.783190
	-29.839272	-107.368218	-40.267683
	-28.554500	-109.884138	-42.637334
	-27.240653	-112.149279	-44.902155
	-25.913477	-114.169275	-47.072279
	-24.585270	-115.952970	-49.157890
	-23.265411	-117.512062	-51.169124
	-21.961489	-118.859203	-53.115086
	-20.680666	-120.005695	-55.002430
	-19.429699	-120.960634	-56.834943
	-18.213929	-121.731253	-58.614728
	-17.037192	-122.323666	-60.343704
	-15.902884	-122.744073	-62.024297
	-14.814252	-123.000569	-63.659451
	-13.773375	-123.104568	-65.252228
	-12.780427	-123.070655	-66.805265
	-11.834366	-122.915579	-68.320785
	-10.934588	-122.658725	-69.801950
	-10.082718	-122.323808	-71.254906
	-9.283601	-121.938153	-72.688641
	-8.545097	-121.528754	-74.112096
	-7.877184	-121.119072	-75.531922
	-7.291272	-120.729343	-76.952595
	-6.800695	-120.378094	-78.377115
	-6.421689	-120.081705	-79.806907
	-6.172284	-119.853247	-81.241848
	-6.068915	-119.702580	-82.681106
	-6.123221	-119.636405	-84.123752
	-6.340284	-119.657167	-85.568554
	-6.717917	-119.761782	-87.013368
	-7.246683	-119.940959	-88.454912
	-7.910368	-120.179262	-89.889284
	-8.687158	-120.456185	-91.312887
	-9.551896	-120.747981	-92.723117
	-10.479110	-121.029058	-94.117653
	-37.822152	12.658280	174.901886
	-37.470338	13.877761	176.064343
	-37.049855	15.104684	177.140862
	-36.559086	16.329726	178.114102
	-35.994710	17.535087	178.972194
	-35.354361	18.694779	179.707895
	-34.638938	19.776013	-179.682063
	-33.854095	20.741930	-179.197046
	-33.011000	21.555858	-178.832125
	-32.126273	22.185929	-178.578592
	-31.220806	22.608267	-178.425675
	-30.317783	22.808159	-178.362744
	-29.440459	22.779519	-178.381662
	-28.610067	22.523518	-178.478582
	-27.844653	22.047588	-178.654736
	-27.158568	21.364366	-178.916550
	-26.561723	20.489211	-179.274911
	-26.059326	19.436613	-179.743246
	-25.652594	18.217510	179.664713
	-31.708010	-124.708407	-108.863634
	-32.503131	-125.260924	-108.774038
	-33.240589	-125.756442	-108.563122
	-33.927760	-126.181489	-108.222212
	-34.574795	-126.526693	-107.743693
	-35.194192	-126.785667	-107.120021
	-35.800528	-126.953449	-106.342214
	-36.410601	-127.024290	-105.398326
	-37.043979	-126.988865	-104.272350
	-37.723257	-126.831558	-102.943513
	-38.473318	-126.528495	-101.385731
	-39.320124	-126.046182	-99.566336
	-40.289594	-125.339354	-97.443388
	-41.405863	-124.347296	-94.962016
	-42.688056	-122.988817	-92.049279
	-44.145162	-121.155218	-88.605954
	-45.768304	-118.701511	-84.496057
	-47.518976	-115.439534	-79.537886
	-49.310567	-111.137790	-73.502438
	-50.981094	-105.541082	-66.135422
	-52.264779	-98.445262	-57.239648
	-52.788843	-89.865175	-46.854736
	-52.139212	-80.247524	-35.483306
	-50.015957	-70.494677	-24.122825
	-46.394182	-61.590716	-13.885031
	-41.542156	-54.115099	-5.488123
	-35.888641	-48.120102	0.890469
	-29.872062	-43.339074	5.424828
	-23.854737	-39.419021	8.421015
	-18.097134	-36.047408	10.196184
	-12.765025	-32.994334	11.032643
	-7.949992	-30.112775	11.167576
	-3.690821	-27.324559	10.796216
	0.009399	-24.603960	10.076655
	3.170497	-21.961413	9.134537
	5.826323	-19.429400	8.069289
	8.019305	-17.052069	6.959580
	9.797781	-14.876396	5.866670
	11.214410	-12.941999	4.836884
	12.322864	-11.272972	3.904030
	13.172844	-9.877908	3.092249
